Gene,Hw1-5a,Hw1-5b,Hw1-5c,Hw2-5a,Hw2-5b,Hw2-5c,Wt1-5a,Wt1-5b,Wt1-5c,Wt2-5a,Wt2-5b,Wt2-5c
DDB_G0271682,18,63,121,84,74,40,48,78,89,27,42,30
DDB_G0272544,9,3,8,3,7,1,7,7,16,7,1,0
DDB_G0273199,167,140,387,217,309,106,219,315,398,111,137,103
DDB_G0274201,41,18,47,30,51,17,16,8,12,5,10,4
DDB_G0274251,66,35,76,95,128,57,53,82,90,35,49,30
DDB_G0274527,50,70,140,120,103,75,11,29,46,13,18,11
DDB_G0275025,380,439,720,667,574,340,120,299,360,132,142,83
DDB_G0275057,164,122,236,142,171,87,34,58,68,23,32,20
DDB_G0276461,426,396,674,916,775,381,214,380,491,168,244,187
DDB_G0279405,145,98,182,155,199,63,51,118,114,29,37,34
DDB_G0283913,353,380,704,566,510,310,188,349,477,171,242,189
DDB_G0284019,255,170,351,264,218,136,67,117,180,56,69,74
DDB_G0284251,59,30,82,92,117,37,29,48,53,21,30,15
DDB_G0284661,6,5,6,10,6,1,3,1,1,0,0,4
DDB_G0286311,101,81,143,158,161,76,34,79,139,45,65,42
DDB_G0288475,2,1,7,2,5,3,5,8,3,1,5,5
DDB_G0290965,3,2,7,9,3,1,21,33,37,9,13,11
ddeIM,92,77,152,141,149,109,35,88,156,65,56,56
ddl,3,1,8,0,0,2,0,0,0,0,0,0
ddx21-b,53,46,88,88,88,47,52,57,93,30,54,42
DDX23,63,40,86,107,100,40,19,25,16,9,27,11
DDX5,37,57,89,90,91,66,17,25,56,21,33,24
DDX51,15,6,20,15,36,10,3,10,4,3,5,1
ddx52,22,16,31,21,14,15,7,3,4,7,8,6
Ddx54,39,42,76,73,73,33,43,53,78,27,39,27
DDX55,98,92,134,167,136,71,18,46,56,22,36,29
ddx6,181,183,288,250,284,137,65,166,242,88,132,75
DED1,714,531,987,866,960,447,238,288,440,137,208,145
def,16,8,22,25,21,15,17,20,31,7,20,1
DEGP1,281,250,411,340,303,181,133,251,399,121,214,111
DEGP2,9,6,8,14,6,13,7,6,15,7,10,5
DEK1,875,965,1604,1453,1286,735,218,450,559,214,319,278
denD,104,93,151,139,143,71,28,46,65,24,33,21
Depdc5,6,9,21,18,20,5,7,9,18,2,5,8
der,109,84,152,157,160,90,55,82,140,44,55,41
DER2.2,575,354,692,405,451,306,63,312,338,124,174,55
DES,74,65,80,108,115,52,22,83,121,27,54,23
DES5,70,75,131,91,94,57,20,45,64,16,19,27
desA3,132,124,217,251,212,111,41,93,140,55,60,49
DESI1,127,129,182,182,153,93,52,68,114,37,61,86
desi2,293,244,408,537,508,259,127,213,320,128,136,115
DET1,26,29,55,41,45,18,11,38,42,16,23,9
dfa,69,78,125,31,40,45,67,88,134,56,62,50
DGAT2,810,632,1143,1028,1078,504,280,441,578,230,294,191
DGAT2D,12,1,7,12,4,4,6,17,31,6,15,9
DGCR14,164,157,228,143,148,113,50,135,198,65,93,47
DGK3,176,165,286,198,194,118,51,99,124,52,85,34
Dgkg,6,3,5,2,5,2,4,4,7,1,0,1
DHAR2,36,21,58,54,61,17,15,22,29,9,14,3
DHC1,85,86,162,136,110,92,54,66,115,27,38,41
DHC10,2,28,34,26,15,18,9,14,14,7,1,5
Dhcr24,59,92,151,134,106,82,61,115,168,63,57,58
DHH1,30,27,61,66,52,45,21,34,65,14,25,46
Dhps,314,207,415,346,367,175,76,170,206,67,110,72
Dhrs1,85,59,138,126,137,46,55,58,68,26,40,31
DHRS13,11,8,20,18,25,12,7,10,11,5,11,12
DHRSX,72,52,94,147,153,79,36,54,83,27,45,17
dhx29,23,12,20,17,18,15,24,19,26,9,10,17
DHX30,1,7,9,12,6,2,7,3,8,1,2,0
DHX34,126,140,274,210,263,94,62,99,124,36,66,24
Dhx36,637,599,923,875,781,513,230,480,688,280,326,255
DHX38,331,249,474,368,496,224,165,253,333,94,166,158
DHX8,36,23,29,38,42,15,33,51,73,28,44,21
DIMT1,335,301,530,340,381,233,203,279,475,179,223,182
DIP13,135,127,198,253,263,160,32,101,114,29,54,29
disp1,83,119,173,88,53,81,16,47,93,44,37,12
DISP3,199,251,481,462,411,235,110,191,344,118,155,130
DIT2-1,67,55,102,87,83,46,28,40,81,32,40,22
dj-1beta,62,47,95,66,60,39,24,44,42,13,28,19
DJ1B,40,13,49,30,53,14,6,18,11,6,9,3
dkgB,304,219,386,384,378,218,140,212,382,108,164,97
dlcA,29,24,41,31,52,12,6,8,8,2,7,7
dld,145,101,198,156,192,106,74,145,247,89,133,99
dlpC,306,248,419,382,448,211,104,236,273,103,141,56
Dmc1,3,5,9,0,7,2,10,4,12,3,3,3
dmdB,24,16,38,33,27,14,10,12,13,11,4,11
Dml,9,8,6,2,10,1,2,8,8,2,5,3
DMXL2,102,92,240,151,165,102,40,61,83,29,46,29
DNAAF1,77,67,123,94,116,47,25,66,57,22,24,12
Dnah1,304,306,499,492,511,287,175,254,289,103,152,107
DNAH12,150,136,233,186,220,130,70,151,235,85,108,82
Dnah2,1,0,2,3,0,2,1,2,0,0,1,0
Dnah3,3,8,4,7,3,4,2,3,3,2,0,1
Dnah5,254,217,405,414,370,226,93,138,194,51,84,80
DNAH6,51,61,93,81,92,40,33,54,74,31,35,27
DNAH7,128,182,353,333,232,171,94,64,121,29,39,87
DNAH8,80,82,114,114,106,61,22,24,13,3,7,3
DNAH9,7,4,30,12,10,12,6,2,9,5,2,3
dnaJ,721,538,1064,957,1022,478,296,509,713,261,383,273
DNAJ1,135,104,258,248,241,113,106,126,197,71,91,64
dnaJ2,2,0,5,2,3,5,4,18,48,21,21,2
Dnajb12,66,56,114,107,104,50,28,34,48,14,23,32
dnajb14,20,21,37,23,19,11,5,18,41,7,14,11
DNAJB2,44,25,41,36,59,22,32,39,61,19,34,19
Dnajb4,75,51,153,108,109,42,25,49,42,21,30,30
Dnajb5,52,27,52,9,7,18,2,5,3,1,1,8
Dnajb8,185,95,221,126,174,82,39,63,54,29,32,35
Dnajb9,49,12,47,36,66,14,9,35,21,9,11,10
Dnajc12,49,19,66,63,81,28,16,23,39,11,14,9
DNAJC17,24,18,36,51,47,13,14,27,26,10,11,6
DNAJC2,242,226,438,332,364,185,66,145,165,59,89,57
dnajc21,21,23,37,44,34,22,13,8,28,7,20,3
Dnajc28,104,71,119,148,181,65,20,37,43,24,34,27
DNAJC5B,16,5,16,12,7,7,4,6,3,1,3,2
DNAJC7,360,265,387,546,529,302,166,342,541,199,251,222
Dnajc9,20,14,21,23,32,18,5,21,20,10,13,9
dnc,413,349,590,498,599,263,147,253,300,118,152,107
dnj-20,39,53,84,81,102,34,24,59,52,17,28,38
dnm1l,11,6,15,24,13,7,3,7,7,1,2,4
Dnm2,3,5,8,2,6,6,5,3,8,3,3,6
DNMT3A,355,288,521,481,547,267,207,290,457,171,219,169
Dnmt3b,620,515,1015,902,1017,467,306,457,580,191,290,173
DODA,262,231,359,356,317,220,102,190,315,106,148,115
Dpagt1,202,189,279,213,196,132,46,91,152,57,65,54
DPOL,39,34,54,115,104,45,33,43,85,26,35,26
DPP7,14,18,43,21,31,15,3,9,5,2,4,4
DPP8,49,47,72,85,76,48,18,51,65,29,39,28
DRC3,301,194,460,443,539,278,121,203,256,95,109,96
drc7,23,7,21,22,21,3,13,27,33,7,21,14
DRG1,136,104,170,119,130,84,28,63,68,25,33,9
DRM2,20,9,33,23,30,12,9,8,8,1,2,5
drp35,272,176,426,253,413,135,67,186,197,70,83,48
DRP3B,7,1,5,7,12,2,6,7,4,3,7,3
DRP4C,3,3,10,20,30,9,6,26,70,18,24,15
DRS2,14,11,19,20,25,14,11,13,19,8,8,3
dsaVM,150,139,271,196,250,99,119,124,189,63,108,85
DSK1,276,159,308,258,313,150,84,164,202,86,97,48
DSP4,59,34,67,66,68,35,11,36,56,12,26,8
DTC,72,47,106,85,152,51,44,46,65,19,32,22
Dtd1,19,13,14,17,32,9,3,11,10,3,4,0
dthadh,62,69,142,109,92,66,19,33,34,18,18,24
DTX3,24,15,44,36,59,15,12,18,44,17,17,3
DTX36,106,89,140,128,153,67,37,31,52,23,26,7
