Gene,Hw1-1a,Hw1-1b,Hw1-1c,Hw2-1a,Hw2-1b,Hw2-1c,Wt1-1a,Wt1-1b,Wt1-1c,Wt2-1a,Wt2-1b,Wt2-1c
Gyc76C,4,4,5,23,13,10,3,18,11,33,7,12
GYG1,7,13,16,13,11,8,1,8,13,18,1,3
GYP5,2,5,9,21,8,11,11,29,15,31,4,9
HACE1,4,9,13,6,7,2,6,6,5,10,1,1
hagh,61,93,76,140,81,52,17,54,30,118,10,23
HAS1,33,38,61,88,33,27,30,61,33,109,28,34
hbdA,31,42,37,43,28,17,59,104,46,70,17,46
HCBT2,3,11,16,11,10,8,23,36,31,33,18,14
HCc2,45,47,67,84,44,40,43,127,70,121,33,66
Hcfc1,55,92,117,112,64,55,50,107,46,145,19,47
HCN1,14,32,40,33,20,10,27,53,26,66,16,15
Hcn2,44,67,88,86,52,38,39,91,58,161,22,46
HCN4,212,262,276,344,199,189,143,312,144,421,82,108
hda-6,2,0,10,9,7,0,0,5,1,5,1,0
Hdac6,11,10,19,23,13,25,19,39,33,39,11,24
hdaH,1,5,3,7,3,1,4,12,6,10,6,2
HDH,22,45,59,85,27,39,17,35,21,70,10,10
Hdhd2,4,3,9,6,5,4,4,11,3,10,3,0
HDHD3,91,114,136,119,58,38,46,92,53,127,26,42
HEF3,193,210,236,333,138,109,98,210,104,246,52,86
Helz2,29,41,57,69,38,26,43,82,40,92,30,45
hemC,23,38,51,54,35,20,6,8,5,40,7,2
hemE,94,112,132,153,81,63,45,103,47,153,16,48
HERC1,185,213,241,274,167,121,212,397,205,395,114,200
Herc2,205,318,455,476,291,210,200,461,240,581,173,189
HERC3,0,0,0,60,37,27,16,51,28,80,10,22
HERC4,389,480,502,468,295,237,213,498,239,689,143,242
HERC5,33,40,44,74,38,18,12,27,22,31,4,9
Herc6,63,69,105,98,55,30,36,61,25,101,36,28
HET-E1,237,291,389,418,208,151,201,295,162,380,96,128
hetM,1,19,29,10,11,3,13,12,5,21,4,3
hflX,0,1,3,1,0,1,0,2,0,2,1,4
HFM1,1,5,8,2,4,1,21,35,11,16,16,16
hgiCIIM,27,42,51,66,50,41,39,77,31,83,16,25
HGS,136,130,132,163,81,79,42,81,38,97,21,32
hh,206,325,380,461,246,190,262,563,264,532,166,266
hhaIM,13,11,13,135,63,67,5,1,0,150,1,4
hhoA,47,59,57,74,53,32,38,49,32,79,18,26
HI_0712,29,33,47,46,24,19,9,38,15,46,5,12
HI_1218,15,36,55,63,38,22,32,84,43,104,20,44
hibA,5,8,26,19,7,3,3,4,2,11,2,1
HIBADH,61,57,61,68,44,43,34,82,40,97,12,11
HID1,1,2,8,3,3,5,0,1,2,7,0,0
HIF1AN,59,77,94,92,60,32,19,70,32,97,23,20
HIR3,1,2,2,3,5,1,13,29,12,13,13,12
hisC1,102,129,163,104,81,37,44,99,53,162,21,23
hisC2,6,6,7,12,6,7,9,6,2,8,0,2
HISN4,35,21,24,43,15,11,1,11,7,12,1,4
hisS,47,70,101,95,44,29,9,35,9,45,5,10
HLTF,45,71,91,58,34,20,21,67,22,63,21,27
HMA2,2,10,10,5,6,8,0,0,0,1,0,0
HMA5,45,41,62,47,16,7,10,32,12,32,5,15
HMCN1,495,719,903,1075,572,472,474,902,390,1150,301,436
hmgA,89,94,115,171,109,98,62,152,83,255,48,90
hmu,2,1,0,8,10,3,1,6,2,8,1,8
hmuV,3,1,9,14,8,9,18,26,23,41,12,17
Hnrnpa0,10,15,23,66,33,26,6,24,6,46,11,8
Hnrnpdl,182,170,202,205,114,107,68,182,87,172,30,79
HOC1,0,0,0,64,32,28,0,0,0,36,0,0
HOP1,2,0,3,2,1,1,10,18,10,3,2,0
HOP2,9,11,16,11,9,3,12,11,15,14,7,11
hpaIIM,74,93,91,107,58,41,58,114,64,105,45,49
HPCAL1,3,4,4,2,0,0,0,4,7,6,1,5
hpcH,14,10,26,7,5,3,5,9,4,6,1,5
hppA,19,26,39,68,36,14,35,83,37,92,20,22
hpxO,12,17,19,30,17,16,18,61,18,50,12,24
Hrb27C,1,3,4,6,5,2,3,6,1,2,0,2
HRD3,5,7,12,9,3,2,2,3,2,2,1,1
HRP1,32,44,35,48,19,22,19,35,23,44,12,23
HRSP12,55,59,68,91,54,42,22,51,36,72,19,22
HS3ST1,9,11,12,25,10,8,2,7,9,24,5,5
HSDL2,11,20,15,32,17,7,19,56,27,45,9,19
HSP70,5,3,6,8,5,0,5,14,4,26,8,10
HSP70-17,133,169,292,273,145,153,84,188,94,314,62,95
HSP70-7,150,170,202,278,140,72,90,147,57,181,37,52
Hsp83,83,73,84,115,75,60,50,87,49,128,30,59
HSP90,262,259,375,436,312,200,120,202,111,559,71,107
HSP90AB3P,50,35,73,55,41,25,11,47,19,82,18,17
HSPA1L,12,25,31,42,29,16,28,52,15,74,18,16
Hspa4,72,80,101,107,60,37,43,69,35,122,23,34
Htur_1614,2,3,6,24,15,10,1,10,4,21,5,9
Hunk,18,12,12,23,12,7,10,20,13,31,4,11
HUP3,6,10,14,26,9,12,14,19,5,14,1,7
hupN,50,54,31,62,48,47,27,66,37,90,27,22
Huwe1,50,51,42,48,28,24,40,67,43,62,14,33
HVO_B0029,44,55,50,71,46,21,33,43,11,69,9,7
HXT3,53,63,43,78,37,36,20,36,13,32,7,9
hyd,6,16,16,24,10,4,21,31,18,25,3,15
HYDIN,53,50,79,88,56,43,19,57,34,103,11,24
HYPBUDRAFT_166376,12,31,35,35,18,8,6,16,5,12,1,1
Icl1f,0,14,17,5,9,3,8,23,11,16,6,13
ICMEL1,48,52,69,78,34,31,28,51,24,66,22,14
IDE,117,138,93,160,84,72,41,89,40,132,34,41
idhA,110,88,100,116,81,52,49,76,40,108,23,25
idnk,9,15,26,23,11,11,8,28,22,34,10,14
Ido1,0,1,0,2,0,0,3,5,2,1,0,3
IFI30,106,87,105,116,48,45,60,87,48,110,10,19
ift122,12,13,14,28,8,7,6,8,6,18,4,3
IFT25,52,59,78,88,53,37,34,77,36,124,21,36
ift43,18,12,18,23,15,10,11,23,8,21,3,8
Ift74,32,45,52,60,33,44,18,53,25,59,22,42
Ift81,123,126,163,151,76,54,127,219,121,202,73,128
iga,21,14,26,14,20,19,26,39,34,35,12,16
IGF2BP1,252,199,236,267,135,158,98,165,98,230,34,80
IGFALS,15,40,57,58,13,23,46,98,34,85,50,62
IGHMBP2,3,17,29,28,22,11,11,30,9,38,6,19
IHH,6,11,22,19,12,9,19,27,14,20,5,11
Iigp1,1,3,1,1,3,1,1,4,2,6,0,2
iksA,351,333,368,264,183,222,112,219,158,494,103,150
ileS,668,507,572,758,459,507,406,784,439,1099,218,358
ILKAP,62,62,73,76,64,51,44,66,32,79,25,35
ilv1,81,99,133,131,67,68,45,115,63,153,26,43
ilvD,426,448,434,482,242,220,168,318,171,428,92,163
ilvE,221,236,340,356,199,176,153,326,123,388,83,133
IMP2,5,3,6,5,0,1,2,2,1,4,0,0
IMP3,25,27,44,20,14,22,9,14,14,40,4,2
imp4,24,25,40,25,17,7,7,18,4,31,4,6
IMPA2,12,18,15,20,8,12,24,21,9,35,8,8
IMPA3,40,43,55,74,34,15,26,78,37,104,34,31
IMPA4,103,107,156,130,86,58,51,152,66,190,51,74
impact-A,7,14,15,12,5,9,6,11,7,16,2,2
impdh,100,164,203,245,114,96,67,176,57,259,35,40
infB,76,122,146,183,105,81,86,173,89,213,74,108
infC,16,30,44,35,31,15,16,37,18,52,13,24
inlA,38,59,77,65,27,16,58,92,33,74,28,37
INP53,65,76,96,148,92,78,74,157,80,167,52,68
INPP5B,76,100,137,229,134,86,127,269,134,311,80,115
Invadolysin,15,32,43,202,90,69,66,133,67,268,42,64
IPL1,81,130,184,163,123,78,108,223,113,204,47,89
IPUT1,5,4,6,6,3,8,9,5,2,10,0,7
Iqca1,10,13,21,16,12,7,11,9,5,27,8,3
IQUB,29,36,34,99,44,28,34,59,32,100,10,32
IRAK4,3,2,7,18,2,2,5,19,13,9,2,6
Irgc,13,22,27,58,29,15,27,34,18,44,14,13
IRL4,11,14,15,6,1,4,4,11,7,10,2,4
IRX10,14,12,18,25,12,9,6,12,4,14,2,3
IRX7,53,45,61,52,28,15,24,38,12,43,1,13
ISA3,5,3,6,9,6,4,10,30,9,16,6,15
iscU,24,29,36,44,28,8,11,25,10,38,9,9
ispH,65,65,88,115,90,46,63,110,67,108,43,73
ISU1,0,2,1,1,0,0,1,5,0,4,0,2
Isy1,28,31,37,83,53,43,30,59,33,88,23,31
its3,39,17,23,37,21,23,20,50,28,53,18,15
jcdD,15,27,34,49,27,26,21,49,29,59,7,22
JL09_g2933,95,112,155,97,53,49,69,169,65,117,30,41
K07C11.7,345,384,422,530,262,203,123,220,80,399,58,88
KAP115,37,39,66,87,38,36,35,61,44,96,21,23
katG,209,126,175,180,105,87,75,169,98,221,47,85
KBTBD12,3,7,9,7,7,7,7,8,8,16,5,8
KCNA10,19,24,36,54,21,12,29,54,26,83,14,34
KCNA2,0,1,6,2,0,1,2,7,5,12,6,2
Kcna4,1,5,4,10,2,2,4,4,4,19,9,6
KCNA6,3,11,5,11,5,1,1,2,3,10,1,0
KCNB2,21,56,61,78,40,29,10,40,27,95,12,24
Kcnc2,1,1,1,2,4,1,3,1,3,3,0,0
KCND1,6,17,25,28,24,14,13,32,13,61,9,7
Kcnh1,33,58,79,95,29,28,32,60,37,142,26,32
KCNH2,94,123,173,161,83,70,61,114,76,236,45,71
Kcnh5,43,83,109,112,48,46,70,136,63,161,39,72
Kcnh6,139,163,181,277,161,103,111,197,95,342,78,79
Kcnh7,104,170,196,257,146,116,100,199,122,363,84,95
KCTD4,0,6,2,6,4,7,5,10,5,12,8,5
kctd7,24,22,31,43,29,28,19,54,28,40,9,23
KDELC1,10,13,15,32,13,13,10,23,11,46,7,16
KDELC2,50,73,105,114,53,52,38,69,44,93,18,31
kdelr1,17,58,66,95,43,40,74,172,127,196,67,71
kdelr2,140,147,161,161,92,64,55,119,47,125,29,42
KDM1B,73,54,75,56,54,19,72,99,60,115,37,49
kdm8,47,45,42,71,38,38,35,87,44,52,19,22
KEA2,16,18,19,33,16,18,7,20,6,17,11,10
kefB,30,46,38,47,33,21,34,39,18,88,29,26
kefC,2,4,3,8,6,3,22,52,27,33,14,28
kel-10,8,7,12,11,13,7,10,23,7,12,2,7
Ken-052,6,22,23,16,6,42,11,16,11,17,14,21
KGD2,23,32,27,36,11,10,18,28,13,25,4,6
Khc,13,39,36,45,24,18,19,64,27,52,12,18
Khsrp,25,37,39,57,28,22,126,269,142,142,115,141
Kiaa0556,10,14,10,18,9,13,7,19,9,23,13,11
KIAA1324,23,43,56,27,23,15,13,20,12,45,19,20
kiaa1324l,0,0,0,6,0,0,2,5,4,5,5,7
KIDINS220,86,110,120,144,56,51,32,87,38,101,21,27
kif1,136,203,271,321,175,134,135,248,132,434,94,142
Kif11,6,1,12,11,0,3,0,11,5,10,5,3
kif11-b,15,26,22,30,18,6,13,17,6,30,3,2
KIF13A,9,18,11,20,6,6,22,41,17,33,7,13
KIF13B,87,109,134,188,84,69,51,120,51,130,25,45
Kif15,0,2,4,1,2,0,1,5,4,6,2,3
KIF16B,21,15,17,20,10,5,7,10,5,10,2,0
KIF18B,46,52,82,90,43,23,9,35,17,65,12,13
kif19,171,216,237,297,151,143,87,237,126,304,56,81
KIF1C,2,9,24,21,10,3,11,12,12,29,10,17
Kif21a,3,2,7,5,5,1,10,8,6,11,4,2
KIF27,49,60,70,57,41,32,30,52,21,84,12,12
Kif2b,19,15,21,24,23,13,10,19,10,12,3,8
Kif3a,207,249,315,333,188,137,136,239,117,367,63,106
kif5,65,98,109,119,44,47,35,101,25,71,17,19
KIF6,54,55,87,110,54,59,28,60,50,151,15,28
KIFC3,9,12,8,10,7,5,9,31,17,11,7,10
KIN10,67,111,148,144,69,73,35,132,68,123,36,72
KIN14E,16,20,26,76,25,26,12,26,5,51,5,6
KIN14I,3,1,4,20,15,11,5,17,10,17,1,8
KIN14N,58,79,82,119,64,62,50,79,44,146,44,54
KIN14P,42,71,83,96,46,30,25,62,22,81,21,15
KIN14Q,9,12,9,13,1,3,2,6,4,6,4,3
KIN4A,105,153,193,192,76,71,54,120,65,154,23,32
KINB2,41,41,34,44,32,20,13,47,18,54,7,21
Klc1,498,437,449,660,290,239,212,402,232,479,96,113
Klc2,15,21,34,34,19,11,22,28,23,50,11,24
KLC3,14,24,24,36,20,16,22,19,19,46,7,14
Klc4,65,69,91,125,63,44,33,75,31,112,24,27
KLHDC3,7,10,10,9,8,9,7,27,16,18,3,8
Klhl1,21,32,41,36,11,12,9,20,7,15,2,7
KLHL12,23,35,37,56,25,28,30,43,26,37,14,9
Klhl17,36,28,44,47,28,27,12,19,14,45,13,19
KLHL24,12,26,27,18,10,8,12,11,9,22,6,7
KLHL3,13,16,18,18,19,10,0,5,2,13,4,2
klhl36,12,15,20,11,4,4,16,20,5,13,12,11
KLHL4,4,1,5,2,4,4,8,9,7,3,5,5
klhl40a,5,2,5,9,9,8,6,13,5,7,1,3
KLHL8,52,33,28,59,27,25,16,30,26,55,9,10
kmo,22,45,58,74,51,14,18,38,12,44,9,9
kpna5,20,30,24,35,19,18,15,21,9,45,4,4
KRS1,39,40,56,51,36,35,11,24,22,86,9,21
KTR3,2,0,1,3,2,2,1,4,0,2,0,0
l(2)03659,15,24,44,34,10,15,10,18,6,21,6,2
l(2)04524,27,22,18,38,24,19,17,44,21,25,13,22
L1818,60,48,55,39,28,24,23,62,31,47,14,30
L96,624,761,895,1263,648,524,537,954,488,1212,304,504
lacC,99,88,102,108,47,37,34,73,36,102,18,29
Lace1,84,104,148,155,75,59,104,179,109,275,46,66
LACS5,2,14,19,26,18,8,14,29,18,46,8,16
LACS8,181,231,268,397,188,159,174,375,157,404,113,194
lact-2,21,25,21,30,20,23,28,62,22,44,20,17
lacZ,8,15,17,23,11,6,9,38,18,25,9,19
Lamb2,300,261,267,363,233,206,121,229,116,345,47,71
LANCL1,115,138,177,188,96,75,42,86,43,122,20,33
LARP1C,19,9,10,19,10,15,19,49,31,37,11,19
LARP4B,13,17,21,21,16,7,11,35,16,54,7,15
larp7,30,31,28,42,21,19,7,21,5,34,3,11
LC1,32,33,52,59,39,22,25,37,22,76,6,10
lcb4,3,9,5,12,7,0,9,21,12,10,10,6
LCD,30,34,55,42,25,11,24,31,31,43,9,12
LCMT1,8,13,11,17,6,2,8,10,9,17,1,1
LCP2,86,99,81,118,72,61,13,50,17,110,10,22
LCY1,192,264,299,409,256,243,189,334,199,608,102,160
LDJ2,19,26,37,36,28,11,12,26,12,40,2,8
Ldum_2097,3,1,4,2,0,5,9,11,3,5,1,1
LECRK53,8,19,26,33,9,10,21,50,30,28,14,17
let-2,26,31,24,47,15,5,8,14,1,10,6,6
let-70,70,57,61,57,39,45,31,50,16,64,15,12
LEUA,81,120,121,130,82,49,53,124,44,134,25,45
Lgals3,78,99,166,152,103,51,83,198,77,202,59,80
lgals3bpa,3,13,8,11,1,3,10,13,8,12,9,2
Lgmn,73,96,118,224,108,89,74,135,86,227,38,56
lgrC,19,41,40,67,39,20,33,102,42,55,17,36
lgrE,358,334,340,457,274,301,169,342,204,536,83,126
licB,182,251,272,419,225,232,60,137,65,329,44,83
licD,47,71,96,218,98,83,72,115,69,242,43,56
Lig4,5,3,1,7,3,6,2,3,2,7,1,4
LIM15,1,1,2,2,0,0,6,9,5,2,0,3
limG,5,6,10,15,5,4,3,11,2,19,5,1
lin0792,165,134,143,173,99,137,46,77,57,161,21,49
LIP,73,77,85,60,31,30,40,81,41,85,23,35
Lipase,10,9,26,26,12,4,15,22,20,35,6,13
livC,2,2,6,10,1,2,0,1,1,1,0,1
LK07_010050,24,21,16,31,19,14,6,37,23,53,9,16
lkhA,20,32,34,40,17,17,17,45,28,61,15,21
lmbrd1,4,9,14,10,5,5,11,11,7,19,6,8
Lmf1,6,13,13,10,9,7,12,35,12,22,1,8
LOJ,3,4,4,5,9,3,5,17,9,5,1,10
Lonrf3,61,72,85,115,41,45,39,48,34,103,12,20
LPAT1,7,4,11,11,6,3,0,10,2,9,2,6
LPEAT1,13,20,24,41,26,21,26,55,26,65,11,21
lplA,3,7,7,1,0,2,6,9,4,6,5,9
LPP,32,39,51,46,20,17,15,30,12,43,8,11
LPPD,81,94,76,104,42,63,37,75,47,88,29,32
Lrguk,79,74,76,115,61,75,44,105,51,137,36,53
LRK10L-1.2,254,331,417,335,153,190,124,269,138,408,90,177
Lrp1,3,1,6,8,4,4,3,6,4,16,4,4
Lrp4,67,110,124,156,77,58,53,101,55,195,16,26
LRRC15,3,3,3,14,3,7,28,48,23,35,15,28
Lrrc34,117,138,175,129,83,83,30,64,53,186,30,47
LRRC45,45,57,77,93,43,44,31,84,40,154,27,34
LRRC48,6,5,9,15,9,5,1,6,1,7,1,0
Lrrc49,15,9,15,19,4,8,10,27,16,28,6,9
lrrc6,21,23,25,36,9,9,12,46,11,27,3,20
Lrrc61,14,17,34,46,18,27,34,67,27,61,24,15
lsm14a-b,5,7,4,6,6,3,2,6,0,7,4,1
LSMT-L,31,15,27,24,14,11,9,15,6,19,5,7
lsrG,117,79,114,150,78,56,44,85,36,101,19,31
LTA4H,15,37,51,41,28,9,53,164,79,91,50,53
ltaA,8,7,5,12,2,7,3,4,6,5,1,0
LTO1,86,66,62,73,38,40,20,48,33,102,9,17
LUL3,11,15,14,15,10,5,13,31,12,28,9,11
LUL4,12,13,23,19,3,8,12,23,14,21,3,15
lyrm4,57,31,39,51,26,45,18,25,22,72,9,25
Lztr1,41,77,121,122,58,43,30,61,38,123,30,51
mag1,6,9,15,7,5,2,12,16,6,11,5,4
Maged1,83,105,146,85,58,53,20,59,30,85,20,17
mago,6,7,6,14,21,6,7,10,5,29,4,5
magoh,44,42,49,69,39,28,38,70,41,94,24,34
mak16-a,5,1,5,6,0,4,5,7,5,11,4,6
MAN1C1,17,25,40,42,27,21,33,68,57,99,20,18
MANBA,42,49,46,47,32,26,28,49,24,53,12,14
MAP1B,85,97,94,94,44,28,47,87,39,66,29,30
MAP2B,50,56,52,75,62,45,23,39,19,94,18,46
MAP3K2,38,63,92,101,68,39,37,94,48,136,19,25
MAP3K3,14,16,15,32,29,17,14,44,24,63,15,19
MAPR4,13,15,17,30,20,17,5,13,8,24,3,10
43891,0,0,0,1,0,0,4,2,2,0,0,2
43894,10,25,39,30,13,8,12,15,7,25,7,6
mas,6,10,9,3,5,6,2,14,2,5,4,3
mask,2,5,6,4,1,0,5,10,0,11,2,7
mat2b,33,56,53,57,23,25,19,46,14,41,6,11
MAV_4442,5,3,2,4,1,0,4,6,1,11,2,5
Mb2248c,36,45,60,49,41,18,22,46,28,39,10,12
MBF1B,113,135,116,205,72,91,57,106,53,225,37,48
MBR1,25,13,19,20,16,11,10,11,8,13,2,7
MCA1,65,48,68,182,75,72,47,85,45,141,27,37
Mcat,527,717,822,1142,576,475,450,926,513,1225,258,341
mcfC,29,56,57,58,35,31,11,36,17,59,10,13
mcl1,121,172,178,316,79,81,75,163,67,125,34,47
mcm5-a,112,144,198,205,85,72,39,138,68,190,33,52
MCM6,117,91,136,182,104,84,68,162,85,218,41,90
MCM7,124,140,167,308,142,86,108,210,88,212,41,91
mcmbp,17,16,25,46,26,15,5,8,11,25,3,4
mco,57,93,108,93,55,28,45,95,45,107,27,30
MCOL_V214069,7,9,18,21,13,17,20,41,25,29,12,24
Mctp2,53,78,110,206,110,95,56,110,38,199,32,55
mdh,1,1,1,0,0,0,1,4,4,7,0,2
mdh-2,9,11,17,0,5,1,15,27,17,15,10,10
MDH1B,17,20,29,30,16,5,11,22,10,23,5,6
mdm2,9,13,12,24,19,14,13,25,6,17,4,9
mdtL,32,40,54,78,34,37,42,89,49,91,35,35
ME1,83,91,93,98,58,51,42,71,31,117,19,27
MEE40,117,151,189,233,107,80,110,243,111,240,68,94
MEF1,96,109,129,190,130,84,92,161,100,245,49,61
mei2,72,81,101,105,52,50,48,158,64,250,47,67
memo1,4,4,10,11,10,6,6,11,9,18,6,7
menG,11,12,9,12,7,5,6,8,5,12,3,6
MEP1B,1,5,9,4,3,0,2,11,4,6,4,3
metC,22,14,18,22,9,13,8,18,6,9,6,4
metG,32,48,77,62,38,29,43,61,38,77,24,19
metH,122,193,244,190,98,88,67,132,56,144,36,57
metK,85,64,63,57,22,25,13,34,13,55,12,17
Mettl13,55,85,73,108,61,59,44,94,37,81,19,36
mettl14,24,26,42,25,20,22,33,48,30,46,9,29
METTL17,14,17,15,17,12,2,2,14,6,14,5,5
Mfsd1,6,22,27,9,9,5,9,23,14,13,4,6
MFSD14A,15,29,38,37,24,19,44,104,52,72,17,28
MFSD5,71,72,70,78,38,47,36,54,30,127,24,31
MFSD6,68,89,108,128,78,69,76,140,82,159,32,48
mfsd7-B,42,52,33,50,26,23,29,72,46,76,29,24
mfsd8,10,13,23,45,28,11,15,40,26,47,13,17
Mgat1,32,20,27,27,21,14,12,38,15,26,14,19
Mgat4c,40,73,104,127,85,56,72,138,73,138,36,47
MGD1,5,6,10,6,14,8,7,16,9,26,1,6
Mgll,26,29,58,60,34,13,8,21,13,55,11,10
MGST3,6,6,14,22,15,16,14,29,20,41,5,8
mhkC,56,58,65,41,24,27,21,40,22,76,10,28
mhpC1,12,8,24,17,12,8,13,15,15,34,9,11
mical1,34,58,79,82,46,26,17,46,21,75,17,16
MICPUCDRAFT_54143,129,133,106,136,53,61,48,74,51,103,14,33
MICPUN_104347,62,61,80,137,93,69,55,149,68,208,74,112
Mid1,139,137,199,228,125,135,35,80,40,244,46,70
MIK2,15,18,12,39,11,11,7,17,4,34,4,12
MIMI_L543,0,2,2,0,1,3,4,10,7,5,4,5
MIMI_L593,14,19,29,13,9,6,14,45,17,23,18,18
MIMI_L668,49,71,62,138,72,68,39,93,30,105,13,55
MIMI_R795,14,28,30,43,14,12,26,52,33,52,13,19
MIMI_R831,30,28,48,54,40,19,21,42,33,62,9,13
mindy4,62,81,98,94,71,64,22,81,24,82,12,18
MIP,42,52,44,72,35,44,18,51,23,68,20,23
MIP1,15,22,23,35,19,14,23,32,19,29,10,12
MIR1,74,79,101,146,80,55,98,172,101,196,44,86
mis3,18,15,27,49,28,31,13,23,10,49,12,15
MJ0211,52,18,32,31,18,19,42,49,26,49,11,32
MJ0571,3,8,6,6,2,4,0,3,0,3,0,0
MJ1226,21,33,30,39,12,15,15,48,17,31,10,10
mkh1,11,10,16,17,11,5,13,13,3,23,4,1
MKK2,34,37,61,99,61,49,50,83,53,150,24,39
MKK3,9,22,19,37,15,16,14,20,8,35,5,10
mkkA,29,47,64,58,41,24,10,19,10,85,10,7
MKLN1,2,9,14,18,8,6,8,9,6,17,0,9
ML0129,78,109,104,152,90,57,19,53,17,93,10,14
ML2,29,39,62,42,21,15,16,47,32,66,11,22
ML3,169,170,191,210,91,111,95,164,76,248,39,79
ML4,171,205,223,313,160,122,122,310,157,413,117,130
ML5,105,124,138,183,109,75,65,181,98,197,37,61
mlcB,2,12,12,6,2,1,7,6,3,5,2,0
MLH3,117,91,89,109,63,32,42,92,29,70,10,26
mlkA,125,154,173,192,109,84,83,189,115,319,56,85
mll1440,105,124,123,144,83,62,37,71,41,135,26,41
mll6982,316,218,191,238,161,144,105,199,130,310,53,62
MMDHI,137,148,160,251,127,104,87,195,91,261,46,74
MMK1,12,23,27,51,24,19,16,48,17,61,14,14
mmpL11,49,66,85,86,47,41,38,81,29,97,28,24
MMS2,13,8,18,13,6,7,4,18,7,23,3,9
mns1,145,185,202,298,154,129,119,234,110,257,63,119
mntH,13,25,39,42,24,20,25,31,21,53,13,16
Mocos,42,88,109,138,81,42,83,145,74,195,41,80
modA,24,31,43,42,13,21,7,27,8,16,4,5
modF,4,4,3,10,2,2,4,10,5,15,1,3
mogat2-b,86,85,85,83,47,39,29,65,22,69,13,15
MOGAT3,23,21,23,22,10,13,3,7,2,20,2,3
MOK,74,68,68,97,36,32,26,59,29,92,9,34
mok11,169,93,130,89,118,83,166,220,189,375,85,116
mok12,21,42,79,78,45,27,31,109,52,129,43,44
mok13,5,8,7,5,6,4,7,6,8,14,11,4
mok14,2,1,3,11,4,4,5,4,4,17,1,6
MORN3,282,339,337,252,130,107,154,294,187,278,97,116
mov10b.2,9,11,7,22,14,8,11,32,15,44,12,15
MP3,16,11,28,20,13,6,12,26,15,38,12,16
MPA1,86,98,99,144,97,97,73,156,83,163,46,72
mpaC,2,2,5,3,1,1,0,1,0,0,0,0
MPC1,50,83,92,121,57,52,13,72,41,87,8,24
MPK16,28,41,51,53,36,25,43,106,45,108,20,50
MPK4,8,11,17,19,13,9,21,29,25,25,5,9
MPK7,6,5,16,18,10,11,1,20,5,19,5,7
Mpped1,69,62,79,74,50,21,79,111,51,131,37,50
mqo,145,171,178,285,169,136,104,220,105,344,63,108
mrd1,6,5,7,21,5,4,14,23,7,19,8,14
MRE11A,4,7,12,16,6,8,12,33,11,21,10,10
MRL1,137,148,156,148,68,91,77,114,61,125,24,47
mrpl10,11,6,12,27,12,13,5,30,8,8,4,3
MRPL28,80,88,89,76,34,45,26,80,41,108,24,47
MRPL47,56,39,60,35,19,17,22,45,26,34,10,16
MS3_02628,3,0,2,6,2,4,4,4,6,6,2,4
Msed_2001,122,135,119,192,103,117,91,129,101,226,35,93
MSH4,187,152,150,149,91,74,88,121,64,132,34,61
MSH5,18,12,16,20,10,3,6,20,6,17,2,3
mshA,73,117,141,219,126,97,82,166,81,243,43,75
MSL10,18,32,33,54,25,16,31,57,28,77,25,24
MSMEG_0095,33,32,33,35,29,25,10,26,15,34,8,16
MSP-1,52,49,59,79,47,29,13,24,18,65,6,18
mspIM,28,20,29,25,20,17,14,44,24,33,3,17
Mspyr1_02570,0,2,4,3,2,0,0,2,2,6,0,1
msrA,69,73,84,72,46,38,30,70,21,50,11,17
msrA2,52,60,73,64,38,32,24,61,20,61,12,17
msrB,1,1,3,4,4,1,2,1,2,2,0,4
MSRB2,146,131,128,181,118,110,80,142,77,227,27,77
MSRB5,54,60,77,51,40,20,36,70,28,48,13,14
MSS4,19,40,52,58,26,24,32,65,46,82,22,34
MT2525,17,22,20,31,14,11,17,24,17,24,8,11
mtaD,111,121,130,133,91,96,64,81,68,198,23,48
mtcA2,1199,1294,1393,1717,720,566,552,1152,497,1299,301,459
MTERF2,75,83,58,91,44,24,17,40,16,37,7,18
MTERF4,77,78,103,106,67,45,33,75,34,63,25,22
MTERF5,30,33,49,62,27,20,14,37,11,43,8,13
mtf2,7,9,3,6,2,3,6,11,2,7,2,3
mtm1,7,20,13,22,10,11,12,24,22,36,12,12
MTMR2,4,5,5,14,9,8,7,12,9,20,5,3
mtnK,8,14,9,7,7,3,10,18,9,14,6,9
MTP3,31,42,47,9,5,4,15,32,17,25,10,7
MTPA1,36,54,49,82,44,26,18,42,22,52,11,14
MTPC1,73,69,72,88,42,40,48,68,46,91,17,23
Mtpn,9,12,13,7,13,12,7,13,10,20,4,11
mtr,4,2,9,8,3,3,11,23,14,17,3,10
mtr-4,6,5,12,14,3,3,1,18,9,10,3,7
MTR1,54,70,107,91,57,52,18,30,23,80,8,20
mucK,43,50,42,59,21,33,15,37,12,37,14,12
mug138,18,19,30,28,16,11,9,22,7,27,3,4
murE,4,7,6,11,8,3,12,16,5,10,3,1
Mutyh,8,9,10,8,5,2,9,8,6,13,4,6
mvp,5,5,10,8,5,2,1,4,1,8,0,1
mvpB,10,22,45,43,20,12,26,46,18,40,9,22
mybL,16,18,22,35,19,16,5,16,10,41,12,13
mycA,155,200,222,248,113,109,96,194,103,283,65,75
MYLK,21,38,57,53,28,16,17,59,17,76,27,43
MYO2,81,61,65,64,56,60,26,49,27,105,14,16
Myo7b,2,0,2,9,2,2,4,8,5,7,0,2
Mzb1,33,28,33,37,34,13,12,26,19,53,7,9
