"","baseMean","log2FoldChange","pvalue","padj"
"SymbC1.scaffold6080.1",45.50216,-0.1364636,0.2530235,0.6292699
"SymbC1.scaffold2617.1",17.28764,-0.1365386,0.4990987,0.8079986
"SymbC1.scaffold1589.4",24.63303,-0.1365394,0.4206938,0.7621877
"SymbC1.scaffold833.6",85.85219,-0.1365514,0.1603971,0.5312978
"SymbC1.scaffold1688.3",16.33415,-0.1365581,0.6437769,0.8781724
"SymbC1.scaffold8687.4",26.55443,-0.1365617,0.3641068,0.7230897
"SymbC1.scaffold7416.1",35.56321,-0.136596,0.3818093,0.7360263
"SymbC1.scaffold2700.5",30.38285,-0.1365975,0.3996704,0.7481364
"SymbC1.scaffold7403.1",48.69018,-0.136637,0.3079948,0.679129
"SymbC1.scaffold3234.2",35.81379,-0.1366382,0.3183298,0.6878306
"SymbC1.scaffold5081.6",0.8920423,-0.1366566,0.8616963,NA
"SymbC1.scaffold335.6",43.83279,-0.1367986,0.2880367,0.6615916
"SymbC1.scaffold6761.3",22.88752,-0.1368018,0.4079265,0.7541933
"SymbC1.scaffold1090.2",33.97155,-0.1368096,0.2921051,0.6647792
"SymbC1.scaffold2591.2",90.50626,-0.136859,0.1290708,0.4893719
"SymbC1.scaffold252.3",93.94975,-0.136924,0.1729689,0.5450397
"SymbC1.scaffold8202.1",9.83775,-0.1369562,0.5724301,NA
"SymbC1.scaffold1026.10",14.31746,-0.1369572,0.5001857,0.8086721
"SymbC1.scaffold1258.5",14.45193,-0.1369605,0.5099898,0.8141654
"SymbC1.scaffold1020.2",25.64646,-0.1369889,0.4072288,0.7540854
"SymbC1.scaffold2601.13",11.19866,-0.13699,0.6623565,NA
"SymbC1.scaffold2470.7",15.74073,-0.1369937,0.5106028,0.8146073
"SymbC1.scaffold1526.4",23.19228,-0.1370179,0.4856879,0.8013447
"SymbC1.scaffold1023.1",14.23494,-0.1370605,0.4984627,0.8078841
"SymbC1.scaffold5350.1",48.27765,-0.1371548,0.2639321,0.6390158
"SymbC1.scaffold3806.6",99.89869,-0.1371697,0.1030709,0.4523072
"SymbC1.scaffold2934.3",34.56264,-0.1372112,0.3782948,0.7331946
"SymbC1.scaffold631.4",30.59226,-0.137218,0.3490498,0.7104059
"SymbC1.scaffold6029.1",16.60936,-0.1372347,0.619844,0.8677208
"SymbC1.scaffold12258.1",63.85389,-0.1372518,0.2612967,0.6371228
"SymbC1.scaffold1928.6",123.2638,-0.1372907,0.1191952,0.4768957
"SymbC1.scaffold1629.3",48.53403,-0.1372954,0.2888269,0.6620334
"SymbC1.scaffold829.5",2.063954,-0.1373016,0.809241,NA
"SymbC1.scaffold1846.6",117.3105,-0.1373059,0.1503583,0.5192257
"SymbC1.scaffold6622.1",4.398319,-0.1373958,0.7166773,NA
"SymbC1.scaffold614.4",74.4003,-0.137438,0.1859153,0.5584454
"SymbC1.scaffold1758.4",93.16831,-0.1374389,0.1770232,0.5488308
"SymbC1.scaffold3675.2",23.27717,-0.1374461,0.5425685,0.8317378
"SymbC1.scaffold1537.2",67.88746,-0.1374896,0.199706,0.574574
"SymbC1.scaffold4251.1",42.35897,-0.1375922,0.3042061,0.6760829
"SymbC1.scaffold879.8",179.6429,-0.1376136,0.1150751,0.4716237
"SymbC1.scaffold2159.5",15.07414,-0.1377568,0.536899,0.8290917
"SymbC1.scaffold2138.5",24.04226,-0.1378039,0.4220689,0.7627739
"SymbC1.scaffold4958.1",159.7296,-0.1378574,0.124319,0.4817122
"SymbC1.scaffold7886.3",51.65099,-0.1378623,0.2116572,0.5921403
"SymbC1.scaffold6810.1",46.86102,-0.137946,0.2882097,0.6616695
"SymbC1.scaffold51.2",164.5127,-0.1379634,0.05625482,0.348371
"SymbC1.scaffold11844.1",486.3102,-0.1379935,0.02754046,0.2537537
"SymbC1.scaffold7514.3",55.38606,-0.1381048,0.2524545,0.6287936
"SymbC1.scaffold5417.3",28.44617,-0.1382444,0.4037254,0.7514604
"SymbC1.scaffold2924.5",82.81392,-0.1382505,0.1758123,0.5481975
"SymbC1.scaffold1932.6",164.6411,-0.138251,0.229404,0.606626
"SymbC1.scaffold175.3",34.28031,-0.1383016,0.3875034,0.7405477
"SymbC1.scaffold3090.3",29.39325,-0.1383379,0.3617207,0.7215384
"SymbC1.scaffold2471.2",133.6723,-0.1383619,0.07081074,0.3869967
"SymbC1.scaffold648.2",36.45933,-0.1383776,0.2918064,0.6646629
"SymbC1.scaffold7696.3",46.27292,-0.138424,0.3025769,0.6750862
"SymbC1.scaffold4356.3",10.84398,-0.1385028,0.5495784,NA
"SymbC1.scaffold2895.2",95.00471,-0.138531,0.2127255,0.5928325
"SymbC1.scaffold7353.1",13.18583,-0.1385825,0.4964204,NA
"SymbC1.scaffold3054.3",7.838192,-0.1386181,0.6085724,NA
"SymbC1.scaffold539.7",36.05169,-0.13862,0.2953925,0.6671737
"SymbC1.scaffold873.5",66.48616,-0.1386226,0.1795843,0.5519043
"SymbC1.scaffold364.2",29.1151,-0.1386246,0.3471708,0.7095946
"SymbC1.scaffold2106.5",2.088088,-0.1386256,0.7985743,NA
"SymbC1.scaffold221.3",346.864,-0.1387144,0.1858276,0.5584033
"SymbC1.scaffold2728.4",66.1642,-0.1387554,0.186404,0.5589172
"SymbC1.scaffold921.11",7.177695,-0.138762,0.6350899,NA
"SymbC1.scaffold5445.3",32.12414,-0.1387958,0.3125933,0.6832445
"SymbC1.scaffold4473.2",38.58872,-0.1388551,0.3643472,0.7230897
"SymbC1.scaffold5257.2",57.31089,-0.1388854,0.1959349,0.5700266
"SymbC1.scaffold237.8",36.97494,-0.1389123,0.409675,0.755101
"SymbC1.scaffold1607.2",99.92534,-0.138957,0.161831,0.5329014
"SymbC1.scaffold131.5",41.82462,-0.1390045,0.3537601,0.7126508
"SymbC1.scaffold5677.2",51.25659,-0.1390098,0.3125792,0.6832445
"SymbC1.scaffold757.7",47.56363,-0.1390545,0.2474842,0.6247121
"SymbC1.scaffold1130.4",34.40647,-0.1391285,0.3240778,0.6923458
"SymbC1.scaffold245.16",3.469986,-0.1391367,0.7632111,NA
"SymbC1.scaffold2957.5",1.608718,-0.1391845,0.8362293,NA
"SymbC1.scaffold6195.4",1.557154,-0.1392374,0.8250339,NA
"SymbC1.scaffold2845.1",97.008,-0.1392488,0.3120759,0.683063
"SymbC1.scaffold2892.1",65.56311,-0.139276,0.188428,0.5617652
"SymbC1.scaffold383.3",114.6096,-0.1392965,0.1454721,0.5132155
"SymbC1.scaffold10417.1",1.545225,-0.1393108,0.8366646,NA
"SymbC1.scaffold2348.4",106.8122,-0.1393244,0.1138268,0.4691025
"SymbC1.scaffold969.2",20.35052,-0.1393255,0.4442319,0.7763407
"SymbC1.scaffold54.1",12.24764,-0.1393373,0.5268551,NA
"SymbC1.scaffold182.12",84.50302,-0.1394391,0.2321968,0.6089394
"SymbC1.scaffold697.15",49.81657,-0.1394415,0.325883,0.6940134
"SymbC1.scaffold2432.2",51.3412,-0.1394478,0.2505542,0.6275292
"SymbC1.scaffold2929.3",174.5366,-0.1394579,0.1087214,0.4592785
"SymbC1.scaffold1167.3",72.97359,-0.1395056,0.1856546,0.5584033
"SymbC1.scaffold9809.1",23.11996,-0.1395447,0.4349425,0.7710505
"SymbC1.scaffold17664.1",9.605178,-0.1395567,0.5837816,NA
"SymbC1.scaffold2043.6",26.2458,-0.1395649,0.3917064,0.7429481
"SymbC1.scaffold404.2",10.97096,-0.1395929,0.5625139,NA
"SymbC1.scaffold21491.1",0.7573527,-0.1396622,0.8942027,NA
"SymbC1.scaffold2469.5",252.3657,-0.1396703,0.3237952,0.6921323
"SymbC1.scaffold5523.2",27.94215,-0.1396716,0.385593,0.7396791
"SymbC1.scaffold430.3",5.647793,-0.1397285,0.6718887,NA
"SymbC1.scaffold1334.3",52.51298,-0.1397594,0.2359461,0.6133629
"SymbC1.scaffold1271.1",35.10644,-0.1397798,0.3137327,0.6842435
"SymbC1.scaffold5329.1",7.765085,-0.139888,0.6729349,NA
"SymbC1.scaffold4755.1",76.97878,-0.1399001,0.1722552,0.5445532
"SymbC1.scaffold5707.2",26.91398,-0.1399345,0.3934087,0.7443159
"SymbC1.scaffold1438.4",14.83603,-0.1399428,0.5248051,0.8227829
"SymbC1.scaffold8156.1",129.2649,-0.1399542,0.05794999,0.3526764
"SymbC1.scaffold3412.1",99.66964,-0.1399714,0.1387143,0.5048576
"SymbC1.scaffold1987.7",6.904688,-0.1399832,0.6617355,NA
"SymbC1.scaffold429.6",56.08194,-0.1400024,0.2460216,0.6227948
"SymbC1.scaffold4831.2",40.80155,-0.1400223,0.3082832,0.6793198
"SymbC1.scaffold440.4",232.1218,-0.1400725,0.0479194,0.3221377
"SymbC1.scaffold37947.1",1.621509,-0.1400873,0.8351887,NA
"SymbC1.scaffold9777.2",11.60772,-0.1401476,0.5295128,NA
"SymbC1.scaffold12531.2",35.6382,-0.140178,0.3598015,0.7196165
"SymbC1.scaffold5760.2",0.7838847,-0.1402411,0.8743655,NA
"SymbC1.scaffold5179.1",28.03238,-0.1402515,0.370785,0.7269693
"SymbC1.scaffold14557.2",713.1577,-0.1403218,0.04615289,0.3172959
"SymbC1.scaffold2146.7",34.72428,-0.1403272,0.4406681,0.7742225
"SymbC1.scaffold7313.1",52.13395,-0.1403384,0.3365849,0.7016224
"SymbC1.scaffold578.3",64.2472,-0.1403411,0.251377,0.6277074
"SymbC1.scaffold3886.6",108.6112,-0.1403643,0.1967945,0.5712125
"SymbC1.scaffold806.4",46.82531,-0.140396,0.2425857,0.6193032
"SymbC1.scaffold992.8",165.9535,-0.1404107,0.1211189,0.4782775
"SymbC1.scaffold2214.6",3.316253,-0.1404291,0.7435237,NA
"SymbC1.scaffold547.5",91.14381,-0.1404382,0.1552131,0.5255225
"SymbC1.scaffold1600.5",22.24595,-0.1404572,0.3995221,0.7480445
"SymbC1.scaffold24827.1",0.8202378,-0.1404577,0.861679,NA
"SymbC1.scaffold5472.1",90.48226,-0.1404594,0.1872433,0.5598097
"SymbC1.scaffold1834.3",15.00758,-0.1405411,0.5344292,0.8270564
"SymbC1.scaffold1867.4",2.957794,-0.1405425,0.7767643,NA
"SymbC1.scaffold5053.3",10.25586,-0.1405855,0.5956529,NA
"SymbC1.scaffold82.2",9.278167,-0.1406696,0.6052238,NA
"SymbC1.scaffold1813.3",3.669151,-0.1407004,0.7650173,NA
"SymbC1.scaffold1885.1",116.8662,-0.1407456,0.09923514,0.4456189
"SymbC1.scaffold116.5",12.07386,-0.140785,0.5334705,NA
"SymbC1.scaffold11313.1",9.92476,-0.1407872,0.6054752,NA
"SymbC1.scaffold2257.1",20.99818,-0.1408179,0.4667639,0.789118
"SymbC1.scaffold6310.1",129.3457,-0.1408366,0.1645642,0.535407
"SymbC1.scaffold2795.1",51.52906,-0.1408391,0.2447622,0.6215052
"SymbC1.scaffold2901.5",95.64008,-0.1409005,0.2137967,0.594031
"SymbC1.scaffold2481.2",7.462111,-0.1409261,0.6991838,NA
"SymbC1.scaffold6582.1",26.57727,-0.1409407,0.4187446,0.7606462
"SymbC1.scaffold646.7",21.73545,-0.1409612,0.3958752,0.745819
"SymbC1.scaffold2113.2",32.40614,-0.1409656,0.3136715,0.6842435
"SymbC1.scaffold127.15",41.90681,-0.1409727,0.3538019,0.7126508
"SymbC1.scaffold14286.1",6.626692,-0.1409926,0.6436594,NA
"SymbC1.scaffold383.4",82.15023,-0.1410245,0.142838,0.5100733
"SymbC1.scaffold176.7",72.35468,-0.1410613,0.2192431,0.5978258
"SymbC1.scaffold6322.2",66.73656,-0.1410681,0.1985201,0.5733682
"SymbC1.scaffold676.11",9.350751,-0.1412866,0.592544,NA
"SymbC1.scaffold7073.2",5.316844,-0.1412956,0.678738,NA
"SymbC1.scaffold12600.1",3.638628,-0.1413158,0.7338812,NA
"SymbC1.scaffold1086.4",3.6534,-0.1413261,0.772503,NA
"SymbC1.scaffold13903.1",12.55373,-0.1413282,0.5548977,NA
"SymbC1.scaffold1549.3",13.56026,-0.1413454,0.5293241,NA
"SymbC1.scaffold9010.1",91.44551,-0.1413904,0.3220298,0.6908903
"SymbC1.scaffold1631.3",49.22863,-0.1413908,0.2628188,0.6380518
"SymbC1.scaffold2336.4",25.74716,-0.1414003,0.3785123,0.7331946
"SymbC1.scaffold1163.7",30.83519,-0.1414151,0.3473843,0.7097022
"SymbC1.scaffold63.4",111.6061,-0.1414892,0.1057461,0.4549301
"SymbC1.scaffold14573.1",5.859537,-0.1415383,0.6859738,NA
"SymbC1.scaffold5384.2",117.4141,-0.1415616,0.1614585,0.5325531
"SymbC1.scaffold829.3",60.62422,-0.1415661,0.1837909,0.5562126
"SymbC1.scaffold1602.11",136.6174,-0.1415743,0.2161985,0.595502
"SymbC1.scaffold738.1",56.34013,-0.1415763,0.2565699,0.6328631
"SymbC1.scaffold9648.1",1.481479,-0.1416493,0.8297011,NA
"SymbC1.scaffold2548.1",3.741471,-0.1416521,0.7268848,NA
"SymbC1.scaffold3101.5",13.27306,-0.1416544,0.5457746,NA
"SymbC1.scaffold4827.3",43.72975,-0.141715,0.2509044,0.6276065
"SymbC1.scaffold1471.1",3.655545,-0.1417347,0.748194,NA
"SymbC1.scaffold13609.1",24.77774,-0.1417499,0.3785994,0.7331946
"SymbC1.scaffold740.1",16.71487,-0.1417941,0.4692923,0.7908976
"SymbC1.scaffold3340.3",28.02749,-0.1417943,0.3731323,0.7289766
"SymbC1.scaffold9052.1",10.09254,-0.1418046,0.5690519,NA
"SymbC1.scaffold3701.6",70.68703,-0.1418115,0.2224599,0.6016098
"SymbC1.scaffold3351.5",10.89852,-0.1418121,0.5704899,NA
"SymbC1.scaffold3520.2",26.6055,-0.1418449,0.3602409,0.7200071
"SymbC1.scaffold10199.2",21.73706,-0.1418879,0.4197729,0.761152
"SymbC1.scaffold13150.1",56.71382,-0.1419055,0.3408592,0.7050559
"SymbC1.scaffold4578.2",56.69156,-0.1419073,0.1867068,0.5590817
"SymbC1.scaffold2039.1",43.43689,-0.1419256,0.3039016,0.6760006
"SymbC1.scaffold17546.1",63.39332,-0.1419415,0.2735533,0.6481626
"SymbC1.scaffold4549.2",2.942004,-0.1419608,0.7485171,NA
"SymbC1.scaffold7533.1",34.91022,-0.1420741,0.3622521,0.7221235
"SymbC1.scaffold1402.3",73.29894,-0.1420812,0.2964063,0.6680485
"SymbC1.scaffold1217.4",6.791886,-0.1421065,0.6377086,NA
"SymbC1.scaffold4444.7",78.38527,-0.1421145,0.3191243,0.6883344
"SymbC1.scaffold127.4",63.94077,-0.1421163,0.1770519,0.5488308
"SymbC1.scaffold16268.1",96.78004,-0.1421321,0.09791588,0.4424495
"SymbC1.scaffold1364.10",741.8719,-0.1421891,0.08708872,0.4231937
"SymbC1.scaffold727.2",148.0635,-0.1421914,0.1136625,0.4687195
"SymbC1.scaffold8061.2",92.51183,-0.1421973,0.17371,0.545555
"SymbC1.scaffold2138.2",731.6004,-0.1422104,0.03820189,0.2917381
"SymbC1.scaffold3055.2",7.712966,-0.1422245,0.6156926,NA
"SymbC1.scaffold892.2",50.52045,-0.142246,0.2140116,0.594031
"SymbC1.scaffold12129.1",46.76388,-0.1422747,0.2493111,0.6267285
"SymbC1.scaffold13914.1",1.841119,-0.1422898,0.7995386,NA
"SymbC1.scaffold7009.6",12.27861,-0.142304,0.5800707,NA
"SymbC1.scaffold162.2",29.51965,-0.142339,0.4193758,0.7609779
"SymbC1.scaffold6519.3",17.71862,-0.1423588,0.4837781,0.8007583
"SymbC1.scaffold750.4",18.08372,-0.1424641,0.4702571,0.7912047
"SymbC1.scaffold463.11",109.2843,-0.1425277,0.1506971,0.5197798
"SymbC1.scaffold91.13",7.705972,-0.1425374,0.6711527,NA
"SymbC1.scaffold2106.10",8.787003,-0.1425563,0.5922363,NA
"SymbC1.scaffold6396.1",34.27805,-0.1425622,0.3253625,0.6939196
"SymbC1.scaffold4587.3",38.05198,-0.142565,0.2901617,0.6631912
"SymbC1.scaffold212.2",116.398,-0.1425663,0.2536495,0.6300513
"SymbC1.scaffold6593.3",22.21098,-0.1425843,0.3968667,0.7460583
"SymbC1.scaffold5854.5",13.96863,-0.1426306,0.5120652,0.8154973
"SymbC1.scaffold3594.1",44.2337,-0.1426525,0.223825,0.6025002
"SymbC1.scaffold3158.1",7.390394,-0.1426583,0.6557348,NA
"SymbC1.scaffold2874.2",8.906238,-0.1426851,0.5852428,NA
"SymbC1.scaffold218.9",60.26416,-0.1426877,0.2298299,0.6067339
"SymbC1.scaffold6916.4",39.40996,-0.1426939,0.2972574,0.6688732
"SymbC1.scaffold1716.4",58.69292,-0.1427433,0.2189413,0.5976851
"SymbC1.scaffold2947.6",14.69543,-0.1427584,0.4668315,0.789118
"SymbC1.scaffold112.7",197.2751,-0.1427695,0.06473541,0.3699762
"SymbC1.scaffold1599.1",93.36171,-0.1428246,0.1509165,0.5201818
"SymbC1.scaffold2508.7",55.43642,-0.1428345,0.2227359,0.6018466
"SymbC1.scaffold2668.2",597.9978,-0.1428402,0.05652956,0.3489325
"SymbC1.scaffold274.3",178.6689,-0.1428461,0.03144107,0.2691382
"SymbC1.scaffold304.11",19.16223,-0.1428516,0.4896933,0.8036065
"SymbC1.scaffold1535.2",59.52371,-0.1429191,0.176893,0.5488308
"SymbC1.scaffold6578.1",9.094959,-0.1429205,0.6121018,NA
"SymbC1.scaffold12661.2",21.99894,-0.1429269,0.4137021,0.757297
"SymbC1.scaffold11884.1",18.67158,-0.1429318,0.4542653,0.7823763
"SymbC1.scaffold5027.2",12.77969,-0.1429351,0.5152647,NA
"SymbC1.scaffold1929.2",12.15274,-0.1430001,0.5376777,NA
"SymbC1.scaffold8911.1",27.725,-0.1430191,0.3485835,0.7103296
"SymbC1.scaffold12381.1",11.88238,-0.1430191,0.568135,NA
"SymbC1.scaffold2143.1",4.075024,-0.1430432,0.7080834,NA
"SymbC1.scaffold1543.5",262.1945,-0.1431388,0.134655,0.4998177
"SymbC1.scaffold2806.2",5.061851,-0.1431897,0.6769355,NA
"SymbC1.scaffold1377.1",17.65831,-0.143222,0.4268331,0.7667193
"SymbC1.scaffold12333.1",9.903567,-0.1432786,0.5574361,NA
"SymbC1.scaffold11522.1",8.446966,-0.1433061,0.5905891,NA
"SymbC1.scaffold3510.5",26.43642,-0.143345,0.3828601,0.737047
"SymbC1.scaffold976.10",17.78568,-0.1433543,0.4706912,0.7916259
"SymbC1.scaffold590.20",5.098442,-0.143359,0.6791014,NA
"SymbC1.scaffold2651.2",1.242207,-0.143427,0.8348361,NA
"SymbC1.scaffold4675.2",64.00631,-0.1434915,0.2213197,0.6000241
"SymbC1.scaffold3619.3",37.73821,-0.1435216,0.2964912,0.6680536
"SymbC1.scaffold7192.2",876.9042,-0.1435275,0.05941059,0.3565364
"SymbC1.scaffold7634.1",32.29755,-0.1435411,0.3130235,0.6832634
"SymbC1.scaffold2786.5",38.80728,-0.1436041,0.2661361,0.6407716
"SymbC1.scaffold588.2",183.3527,-0.1437031,0.2284812,0.6060337
"SymbC1.scaffold979.5",23.97246,-0.1437315,0.3897218,0.7417823
"SymbC1.scaffold357.5",11.95147,-0.1437511,0.5586201,NA
"SymbC1.scaffold1066.11",49.71877,-0.1437769,0.2570396,0.6328631
"SymbC1.scaffold6845.3",78.67224,-0.1438711,0.1604471,0.5312978
"SymbC1.scaffold13079.1",6.76459,-0.1439301,0.6137269,NA
"SymbC1.scaffold2610.7",116.3449,-0.1439322,0.1830604,0.5557032
"SymbC1.scaffold8948.4",24.38124,-0.143938,0.3899077,0.741809
"SymbC1.scaffold499.9",87.00343,-0.1440264,0.1830146,0.5557032
"SymbC1.scaffold5212.1",91.22733,-0.1440489,0.1052688,0.4549301
"SymbC1.scaffold5577.2",169.35,-0.1441349,0.07700206,0.4005796
"SymbC1.scaffold1382.10",19.69797,-0.1441399,0.4354333,0.7712751
"SymbC1.scaffold2431.3",33.19454,-0.1442278,0.3065069,0.677782
"SymbC1.scaffold1136.4",26.99089,-0.1444504,0.3376448,0.7019694
"SymbC1.scaffold3866.2",8.620841,-0.1444511,0.5993511,NA
"SymbC1.scaffold4247.1",33.83764,-0.1444811,0.2953032,0.6671737
"SymbC1.scaffold485.3",34.25878,-0.1444825,0.2881033,0.661596
"SymbC1.scaffold409.10",57.6574,-0.1444852,0.2085536,0.5878809
"SymbC1.scaffold591.4",25.03968,-0.1444917,0.356233,0.7155801
"SymbC1.scaffold2727.5",21.66994,-0.1444991,0.3757259,0.7310153
"SymbC1.scaffold6206.5",8.470389,-0.1445005,0.6164598,NA
"SymbC1.scaffold1026.5",2.891153,-0.1445968,0.7635367,NA
"SymbC1.scaffold1907.11",22.3078,-0.1446336,0.3949644,0.7457156
"SymbC1.scaffold10731.3",170.8542,-0.1446409,0.1617965,0.5329014
"SymbC1.scaffold9801.1",68.98049,-0.1447179,0.2470352,0.6245267
"SymbC1.scaffold12002.1",52.6784,-0.1447473,0.3027656,0.6753555
"SymbC1.scaffold4006.5",227.7152,-0.1447513,0.1353778,0.50044
"SymbC1.scaffold1892.3",15.68036,-0.1447616,0.5019876,0.8098811
"SymbC1.scaffold2366.9",158.4597,-0.144768,0.1252911,0.4828541
"SymbC1.scaffold1925.6",16.65557,-0.1448457,0.4450222,0.7770214
"SymbC1.scaffold495.8",67.74539,-0.1448699,0.1617486,0.5329014
"SymbC1.scaffold2319.2",4.997567,-0.1449035,0.6795343,NA
"SymbC1.scaffold8540.7",29.53441,-0.1449144,0.3622518,0.7221235
"SymbC1.scaffold1379.4",421.2069,-0.1449159,0.2075725,0.5863372
"SymbC1.scaffold226.18",54.3974,-0.1449194,0.1766456,0.5488308
"SymbC1.scaffold5698.1",62.4043,-0.1449515,0.1830471,0.5557032
"SymbC1.scaffold5018.1",32.734,-0.1449671,0.3455259,0.70795
"SymbC1.scaffold2366.8",72.23081,-0.1450175,0.3224143,0.6913636
"SymbC1.scaffold1459.1",32.19834,-0.1450619,0.3262464,0.6940134
"SymbC1.scaffold2240.9",4.381572,-0.1451079,0.6829449,NA
"SymbC1.scaffold14622.1",107.1516,-0.1451931,0.1054695,0.4549301
"SymbC1.scaffold4584.1",68.9906,-0.1452041,0.1456386,0.5132439
"SymbC1.scaffold5082.1",9.996919,-0.145222,0.551114,NA
"SymbC1.scaffold1344.3",4.255728,-0.1452237,0.6853303,NA
"SymbC1.scaffold3640.3",14.72715,-0.1452912,0.5618959,0.8401708
"SymbC1.scaffold3187.3",7.259498,-0.1453235,0.6578919,NA
"SymbC1.scaffold1112.3",8.652245,-0.1453305,0.6251885,NA
"SymbC1.scaffold11893.4",316.4918,-0.1453449,0.01094775,0.1611802
"SymbC1.scaffold108.1",53.15272,-0.1453722,0.1829925,0.5557032
"SymbC1.scaffold6159.1",22.57496,-0.1453725,0.3864469,0.739879
"SymbC1.scaffold1714.3",33.63384,-0.1453828,0.3328853,0.6995083
"SymbC1.scaffold2168.7",21.7545,-0.1454144,0.3886902,0.7408415
"SymbC1.scaffold6726.1",20.31062,-0.1454294,0.4217328,0.7627548
"SymbC1.scaffold3023.1",75.02941,-0.1454332,0.1444538,0.5119393
"SymbC1.scaffold12178.1",0.461364,-0.1454782,0.8918312,NA
"SymbC1.scaffold688.9",21.53287,-0.1455226,0.4110709,0.7556891
"SymbC1.scaffold526.10",66.92216,-0.1455472,0.1646537,0.535407
"SymbC1.scaffold1601.4",21.6895,-0.1455874,0.4272255,0.7667813
"SymbC1.scaffold116.4",109.2421,-0.1456042,0.1601411,0.5312544
"SymbC1.scaffold204.3",31.72477,-0.1456225,0.378158,0.7331946
"SymbC1.scaffold5042.4",26.05748,-0.145634,0.3352968,0.7004285
"SymbC1.scaffold3390.1",102.7372,-0.1456562,0.1544893,0.5246776
"SymbC1.scaffold6220.1",71.53898,-0.1456612,0.2537072,0.6300513
"SymbC1.scaffold4124.2",21.87758,-0.1456717,0.4719748,0.7928637
"SymbC1.scaffold3201.7",247.4812,-0.1456817,0.05664774,0.3493776
"SymbC1.scaffold2271.5",25.38602,-0.1457,0.4161699,0.7589745
"SymbC1.scaffold5265.2",13.37497,-0.1457113,0.4811488,NA
"SymbC1.scaffold1602.4",9.271906,-0.1457172,0.6365694,NA
"SymbC1.scaffold2113.1",5.48697,-0.1457311,0.6650242,NA
"SymbC1.scaffold4889.1",26.92937,-0.1457476,0.3442631,0.7072057
"SymbC1.scaffold305.10",49.43505,-0.1457917,0.1938386,0.567262
"SymbC1.scaffold84.8",103.9842,-0.145872,0.1157288,0.472283
"SymbC1.scaffold4127.5",6.131323,-0.1459264,0.6620081,NA
"SymbC1.scaffold10390.1",30.54444,-0.1459523,0.2822314,0.6560885
"SymbC1.scaffold1077.3",9.577216,-0.1459557,0.6017319,NA
"SymbC1.scaffold1862.2",36.72155,-0.1459893,0.282623,0.6564062
"SymbC1.scaffold5728.4",181.2788,-0.1459926,0.06156083,0.3606147
"SymbC1.scaffold1174.6",36.60515,-0.1459962,0.2698656,0.644634
"SymbC1.scaffold2155.7",80.88258,-0.1460543,0.1582483,0.5281675
"SymbC1.scaffold1417.4",151.923,-0.1461304,0.197344,0.5716613
"SymbC1.scaffold1382.6",32.05454,-0.1461309,0.398259,0.7467848
"SymbC1.scaffold5577.5",151.6875,-0.1461765,0.143753,0.5112252
"SymbC1.scaffold5548.5",26.51726,-0.146202,0.4104477,0.7552744
"SymbC1.scaffold2606.3",26.93189,-0.1462193,0.3527634,0.7121951
"SymbC1.scaffold5479.2",96.72974,-0.1462325,0.1413361,0.5075837
"SymbC1.scaffold5053.5",5.263362,-0.1462436,0.6885033,NA
"SymbC1.scaffold8735.1",76.73914,-0.146246,0.1487218,0.5171567
"SymbC1.scaffold2323.3",55.9414,-0.1462873,0.2158153,0.5954418
"SymbC1.scaffold2841.5",6.295621,-0.146327,0.6326437,NA
"SymbC1.scaffold1244.14",83.6313,-0.1463404,0.1103539,0.4616903
"SymbC1.scaffold2569.5",5.978538,-0.1464286,0.6394873,NA
"SymbC1.scaffold377.9",3.170412,-0.1464447,0.7559177,NA
"SymbC1.scaffold798.1",68.50241,-0.1464595,0.146385,0.5143826
"SymbC1.scaffold11140.1",14.1777,-0.1464613,0.4887511,0.8033295
"SymbC1.scaffold2305.3",5.920146,-0.1464756,0.6662354,NA
"SymbC1.scaffold3552.5",39.0081,-0.1465056,0.2880436,0.6615916
"SymbC1.scaffold3196.4",26.25523,-0.1465171,0.3434232,0.7067044
"SymbC1.scaffold6578.5",4.595677,-0.1465262,0.706294,NA
"SymbC1.scaffold3123.1",48.12458,-0.1465487,0.2870968,0.6610228
"SymbC1.scaffold2140.1",31.68746,-0.1465608,0.3329652,0.6995083
"SymbC1.scaffold8224.1",13.46668,-0.1466408,0.5162807,NA
"SymbC1.scaffold1817.6",48.46685,-0.1466722,0.2590547,0.6347294
"SymbC1.scaffold1102.5",156.8211,-0.1469815,0.1171462,0.4749968
"SymbC1.scaffold4436.3",7.373192,-0.1469915,0.6078849,NA
"SymbC1.scaffold6789.6",25.1304,-0.1470104,0.3527316,0.7121951
"SymbC1.scaffold860.2",46.24227,-0.1470706,0.3510235,0.7114288
"SymbC1.scaffold95.4",8.446497,-0.1471023,0.5914731,NA
"SymbC1.scaffold2902.7",39.87809,-0.1471671,0.2580682,0.6341321
"SymbC1.scaffold1473.5",3.492658,-0.1472681,0.7407712,NA
"SymbC1.scaffold387.1",146.5156,-0.1473842,0.09584113,0.4399429
"SymbC1.scaffold5402.5",22.90235,-0.1474835,0.4166264,0.7591681
"SymbC1.scaffold65.3",32.54588,-0.1475093,0.3014172,0.6742262
"SymbC1.scaffold6041.5",52.59166,-0.1475224,0.3045924,0.6763337
"SymbC1.scaffold3933.5",20.10969,-0.147633,0.4144799,0.7579012
