Gene,Hw1-4a,Hw1-4b,Hw1-4c,Hw2-4a,Hw2-4b,Hw2-4c,Wt1-4a,Wt1-4b,Wt1-4c,Wt2-4a,Wt2-4b,Wt2-4c
ALTA7,7,1,1,3,6,3,4,11,28,11,10,34
Amacr,5,5,1,6,6,2,1,3,5,4,0,3
Amacr,12,7,3,11,7,4,0,1,3,4,4,5
AMC9,27,22,14,8,14,13,6,2,18,5,2,7
ampD,111,114,81,188,140,108,85,79,253,125,66,254
Ampd2,58,38,25,61,56,36,37,41,140,54,74,126
amt-1,166,115,89,210,120,110,87,89,261,106,100,270
amt-3,49,50,37,68,50,40,54,52,144,51,72,157
amt-3,116,95,71,102,81,57,16,15,52,22,37,63
amt-3,23,11,14,16,13,13,3,3,14,8,20,20
amt-3,63,52,40,76,38,51,18,24,37,40,39,91
AMT1-1,187,132,78,133,93,87,95,91,262,147,122,345
AMT1-1,118,102,66,164,111,115,47,42,155,62,54,154
AMT1-2,88,60,66,81,55,60,19,18,32,17,5,20
AMT1-2,52,44,39,93,50,65,37,34,75,27,18,66
AMT1-3,198,181,169,281,200,144,98,101,229,110,115,306
amtB,35,24,24,66,43,36,15,18,58,17,9,30
amy,40,37,32,75,56,61,16,22,84,20,27,39
amy,5,5,8,20,9,9,16,15,45,9,9,14
amy,58,46,42,81,47,45,66,58,127,79,62,162
AMY1,199,162,120,296,189,171,158,116,367,173,214,406
AMY1.1,48,39,26,50,26,26,11,16,48,20,9,39
AMY1.1,37,25,29,28,23,24,24,17,58,14,22,34
AMY1.2,96,67,75,158,112,77,34,39,117,50,29,60
AMY1.6,37,23,11,24,23,14,11,9,27,9,8,23
AMY1.6,31,23,21,22,12,9,10,9,21,11,9,17
amyB,129,106,89,181,134,110,75,62,155,101,111,242
Amyrel,57,37,30,56,43,38,45,39,146,60,47,146
Amz1,85,63,41,85,63,45,32,24,75,52,47,116
AMZ2,57,32,26,70,42,38,31,25,102,42,42,73
AN1805,53,46,31,70,56,33,25,23,86,17,13,42
angel,133,139,178,250,142,155,143,154,383,186,207,501
Ank1,21,15,7,22,26,13,12,7,33,13,6,21
ANK1,20,32,46,55,36,30,18,22,38,12,14,37
ANK1,107,80,78,135,114,96,43,58,129,59,63,131
ANK1,96,61,50,122,78,81,48,34,114,57,42,72
ANK1,84,35,47,69,59,46,40,37,123,67,69,169
ANK1,44,24,23,54,30,27,21,20,59,20,11,38
ANK1,7,3,2,4,3,3,14,23,45,17,11,51
ANK1,10,11,7,9,6,4,15,17,57,14,17,47
Ank1,16,8,11,21,11,11,4,8,25,7,7,19
Ank1,45,40,33,8,1,6,15,12,31,10,20,34
ANK1,6,2,2,4,1,2,2,4,17,2,1,8
ANK1,76,50,63,129,64,73,74,69,203,47,92,157
ANK2,54,51,28,80,58,47,22,34,75,30,21,33
ANK2,0,0,0,0,0,0,6,5,28,11,11,39
ANK2,74,54,40,88,62,49,27,21,70,31,32,70
ANK2,152,117,110,263,151,135,140,148,356,168,115,308
Ank2,70,55,31,77,39,37,57,45,152,53,49,126
Ank2,136,118,86,204,123,108,68,60,155,83,85,198
ANK2,8,6,5,40,19,19,10,16,38,17,16,18
ANK2,11,13,6,16,14,10,6,7,32,2,10,11
ANK2,71,56,37,103,70,74,46,60,159,59,71,170
ANK2,44,38,20,48,26,29,14,21,41,24,12,38
ANK2,122,74,48,125,95,71,122,123,314,116,151,308
ANK2,32,32,26,14,10,13,76,61,183,94,90,199
ANK3,5,4,3,10,4,0,13,22,49,5,3,8
Ank3,181,107,113,190,121,116,117,111,268,45,59,143
ANK3,0,0,0,1,1,2,0,1,3,2,1,2
ANK3,103,82,66,173,111,94,66,81,204,70,46,115
Ank3,42,23,24,83,68,47,21,22,67,37,27,75
ANK3,28,32,25,45,34,29,14,12,43,31,35,21
ANK3,86,66,56,138,91,88,76,67,153,80,70,166
ANK3,249,224,208,369,187,172,111,146,324,118,106,261
ANK3,79,61,83,112,105,81,35,22,71,44,30,81
Ank3,147,105,77,127,99,83,72,66,190,84,74,198
ANK3,1,1,0,0,0,0,2,2,2,3,2,4
Ank3,19,17,9,34,31,19,9,12,38,18,7,36
ANK3,40,42,25,57,52,41,25,21,59,25,26,68
ANK3,33,27,13,19,12,8,21,13,41,13,8,27
ANK3,3,3,1,1,2,2,21,18,51,8,11,18
Ank3,175,111,108,279,205,210,123,100,336,143,120,291
Ank3,75,62,65,90,57,41,33,36,88,37,21,68
ANKHD1,50,22,22,92,74,46,44,47,116,61,45,124
ANKK1,90,60,43,117,94,74,88,104,289,94,96,238
ANKK1,5,3,3,32,31,21,11,9,28,13,18,29
Ankk1,74,49,35,64,56,38,21,29,67,20,16,63
ANKK1,33,17,20,55,28,32,32,27,88,35,39,81
ankrd1,47,41,39,42,31,36,31,33,74,21,12,46
ANKRD1,44,30,29,79,45,57,52,48,149,61,66,108
ANKRD1,78,63,46,111,74,59,51,75,112,42,41,88
ANKRD11,30,23,14,29,9,10,7,5,12,9,9,21
Ankrd13c,26,22,11,31,29,18,47,35,94,39,22,62
ANKRD17,3,5,3,12,8,10,6,8,28,11,8,29
ANKRD17,11,10,4,1,1,0,11,7,28,26,17,30
ANKRD17,4,4,5,10,2,6,7,12,44,11,6,14
Ankrd17,131,95,62,237,133,128,81,80,250,100,109,236
ANKRD17,60,38,39,70,51,35,36,42,110,30,43,87
Ankrd17,240,189,108,296,207,211,123,101,360,147,112,314
ANKRD17,100,86,58,190,86,107,62,98,222,84,102,217
ANKRD28,75,60,54,78,47,40,21,23,49,51,34,108
ANKRD37,44,28,16,39,26,22,22,30,93,31,32,77
ANKRD46,62,79,40,96,71,64,39,44,104,47,35,84
ANKRD50,14,9,6,8,9,11,3,7,7,2,8,15
ANKRD50,0,2,1,2,5,2,0,0,0,0,0,1
ANKRD50,79,46,33,53,79,56,25,48,128,53,31,78
ANKRD50,18,5,6,13,14,11,23,18,52,25,17,46
ANKRD50,66,60,56,104,48,52,64,75,175,69,49,135
ANKRD50,6,3,2,7,2,1,5,5,19,14,10,14
ANKRD50,36,29,22,48,54,37,37,27,88,41,32,75
ANKRD50,293,225,176,476,313,256,159,164,387,182,138,370
ANKRD50,23,22,13,47,31,19,19,17,56,22,43,52
ANKRD50,7,3,4,7,6,7,6,4,20,8,3,20
ANKRD50,68,48,34,48,37,36,24,23,66,22,36,60
ANKRD50,17,14,10,23,13,18,16,13,41,11,5,18
ANKRD50,79,58,50,93,59,55,47,47,97,42,48,100
ANKRD50,24,19,21,23,16,16,4,15,29,8,5,11
ankrd52,17,6,9,20,14,10,17,15,38,12,15,46
ankrd52,117,95,43,104,83,76,46,35,107,61,54,165
ankrd52,31,22,26,57,30,44,32,40,105,41,48,98
ankrd54,44,51,19,79,58,41,10,8,26,25,19,81
Ankrd54,2,5,4,14,6,6,13,10,24,14,14,27
ANKS1A,57,34,26,88,57,60,54,30,143,59,110,186
ANKS1A,5,7,0,6,6,5,15,8,25,11,9,22
Ano10,32,28,16,57,49,26,10,11,18,15,23,39
ANO5,51,33,45,90,65,51,46,42,86,34,71,141
ANO9,27,17,13,39,31,28,20,18,81,25,16,50
ANP2,61,49,25,27,17,22,34,22,82,41,35,81
ANP2,41,38,23,65,47,59,34,30,87,40,63,117
ANP2,6,5,6,5,2,2,8,8,19,4,2,9
ANS,23,9,11,19,11,11,7,3,22,9,4,14
ANT1,194,145,108,200,143,129,93,110,283,120,103,254
ANX2,9,9,6,16,6,5,9,12,28,6,11,28
ANXA4,169,117,101,265,145,140,47,40,132,58,96,179
AOX1,7,8,5,35,19,21,16,9,30,6,28,38
AOX1A,74,51,62,254,165,144,96,87,263,119,102,277
ap1b1,28,30,24,48,43,31,8,6,28,5,10,21
ap1g1,43,34,18,93,72,47,49,48,97,45,76,108
ap1g1,44,22,16,54,27,24,44,60,107,52,54,108
Ap1g1,25,14,13,64,58,46,8,10,38,15,7,37
AP1M1,24,9,6,17,11,11,14,19,33,13,25,31
AP4M,14,10,5,15,11,7,12,8,11,5,6,16
apdG,53,37,33,72,50,32,38,40,112,48,69,155
apdG,84,62,43,51,37,37,39,39,101,61,24,99
apf9,54,33,31,64,40,56,45,22,83,30,44,67
aprA,91,70,77,149,123,101,69,89,280,106,90,231
APUM3,285,225,143,363,239,217,134,122,351,160,110,334
APUM5,33,21,20,39,28,22,20,11,41,13,15,50
APUM5,29,17,12,43,25,33,28,32,74,27,38,93
APUM5,147,108,145,149,79,93,174,218,395,170,86,252
APUM6,63,61,43,62,30,40,33,29,65,30,27,80
APX1,138,111,90,159,122,97,49,51,141,43,53,108
APX3,15,13,10,13,6,8,0,0,0,0,0,0
APX5,90,66,42,53,50,33,54,62,143,46,54,125
APX8,50,42,32,79,44,54,32,35,79,38,19,64
APY,54,39,25,37,26,23,24,17,69,25,25,46
AQP1,137,78,77,165,126,129,91,104,219,116,77,234
AQP5,6,9,11,36,24,25,15,15,32,0,3,2
AQP5,60,67,62,98,80,62,25,34,93,37,23,81
Aqp5,164,138,88,266,162,140,80,84,229,120,79,248
AQPA,11,4,3,10,19,10,9,9,26,12,6,21
aqpB,13,11,2,34,34,16,16,5,25,16,11,34
Aqr,2,2,2,11,2,5,5,1,21,6,8,16
AQR,68,48,28,149,89,78,102,81,282,104,136,305
aquIMA,0,0,0,4,1,0,3,6,9,4,1,3
ARB_01444,124,91,78,137,107,110,39,46,117,56,44,113
ARB_01444,36,25,25,69,43,46,21,19,51,20,32,83
ARB_02390,60,45,38,65,46,48,78,58,181,70,87,211
ARB_03789,36,39,24,58,33,27,30,36,96,59,65,132
arcA,4,0,2,31,25,18,14,10,27,14,13,27
arcA,3,1,1,54,28,25,14,26,57,21,18,41
ARF1,36,16,21,21,29,19,18,14,54,11,17,41
ARF1,83,57,31,103,88,72,33,21,60,31,22,56
ARF1,63,41,22,80,51,42,27,18,57,26,35,63
arf1,93,60,56,108,77,63,40,39,87,55,29,81
arf3,104,88,114,200,204,164,138,188,353,132,165,358
arf4,266,210,218,349,245,199,135,131,310,125,128,313
arfA,147,165,194,163,117,130,59,50,112,53,83,212
Arfgef1,10,5,6,22,16,11,10,12,37,10,26,32
argF,96,64,33,85,60,64,46,32,110,56,70,127
argF,15,16,9,32,12,18,12,11,24,12,12,25
argG,222,205,240,319,257,231,224,278,494,201,187,387
argG,25,12,12,25,23,34,20,16,48,21,21,41
argH2,0,0,1,8,8,2,7,6,23,0,0,0
argH2,0,0,0,0,0,0,1,2,8,2,4,7
argS,79,66,48,75,62,56,36,24,101,64,35,90
ARI11,20,12,4,17,8,17,12,8,44,14,13,30
ARI5,33,30,22,35,22,30,41,50,89,30,40,94
Armc6,2,0,0,1,1,2,7,5,16,6,7,21
aroB',6,3,8,6,8,8,3,3,6,3,0,0
aroB',11,8,7,19,15,13,8,2,26,5,2,9
ARP,32,30,12,33,34,18,23,26,62,29,41,67
ARP,72,59,27,78,52,56,51,48,134,55,50,120
ARP4,42,33,16,71,40,26,21,24,67,39,49,80
ARP6,96,74,45,52,25,29,29,15,76,35,25,61
ARPC1B,25,4,7,28,19,14,18,19,62,24,27,65
Arsb,155,124,84,160,129,125,37,29,87,38,55,111
Arsb,8,9,6,8,10,6,12,5,34,18,18,35
Arsb,140,105,75,188,161,115,97,100,276,132,95,269
Arsb,35,19,18,55,37,59,27,27,64,38,54,110
Arsb,90,75,48,153,89,87,74,81,234,71,62,171
arsC,46,49,29,79,37,39,55,38,83,44,50,116
arsH,19,4,5,14,15,14,23,11,47,15,19,47
asah-2,142,122,102,157,96,85,114,114,341,135,159,337
Asb14,2,1,0,4,3,2,3,3,15,6,1,6
ASB2,50,51,23,102,71,60,63,74,218,93,66,187
ASB3,197,136,111,196,135,107,87,103,203,96,127,261
asd,100,88,81,153,99,95,64,68,139,49,38,125
ASK4,183,125,104,236,163,120,85,88,229,104,72,196
aspA,54,26,30,58,43,35,0,0,3,3,1,7
aspC,4,3,0,4,1,3,33,24,75,30,26,57
aspC,96,54,72,126,100,70,72,74,181,35,49,80
ASPH,139,103,103,183,114,107,54,42,133,54,67,138
ASPH,35,35,14,28,23,19,11,10,29,20,17,26
ASPH,104,52,48,99,79,50,58,56,163,67,36,121
ASPH,34,46,38,62,39,49,36,35,66,35,11,50
ASPM,81,64,62,112,65,71,33,31,96,31,42,89
ASPM,101,78,64,105,84,71,36,33,104,62,36,112
Asrgl1,7,2,3,10,11,2,1,3,5,1,1,1
At1g05670,12,7,5,17,12,4,19,22,46,34,19,67
At1g05670,3,1,4,4,3,2,25,23,41,2,5,7
At1g07170,35,39,23,41,23,21,3,6,25,10,17,31
At1g09620,251,184,120,198,125,126,77,69,210,75,88,176
At1g09900,7,7,3,11,9,4,7,13,31,10,9,27
At1g09900,7,4,5,12,10,3,11,20,32,14,4,19
At1g09900,6,2,1,4,1,1,1,2,12,9,5,26
At1g09900,2,1,3,3,5,0,3,5,13,9,7,23
At1g11540,41,22,13,36,28,19,12,10,32,17,10,22
At1g11960,95,61,61,131,92,96,67,63,207,83,120,235
At1g12300,28,27,16,36,27,19,37,46,107,40,60,91
At1g12500,85,50,35,91,53,36,65,40,152,70,72,179
At1g12775,43,24,25,102,68,39,22,20,63,29,25,58
At1g18010,33,32,18,51,42,37,12,14,21,12,4,15
At1g21780,72,67,74,73,57,46,35,29,64,32,33,84
At1g27530,67,58,46,62,52,33,30,12,78,28,33,68
At1g28120,64,39,44,87,44,49,56,54,153,56,77,162
At1g28120,154,103,72,183,129,103,65,70,188,65,81,210
At1g31730,3,3,4,10,3,3,4,6,13,7,16,24
At1g31730,41,46,28,85,54,46,68,50,135,63,78,179
At1g31820,7,15,5,11,5,10,5,5,12,1,4,10
At1g31830,52,28,23,51,39,26,48,40,90,60,37,120
At1g34500,49,36,28,102,94,79,71,59,187,82,37,124
At1g35710,2,1,0,1,1,1,1,0,4,2,1,6
At1g51965,65,49,58,150,92,85,70,62,163,78,54,164
At1g53660,134,90,65,128,91,77,67,58,185,76,76,170
At1g55760,36,15,20,35,36,32,20,19,65,23,7,32
At1g62670,6,8,3,3,2,0,7,0,11,4,7,15
At1g62670,154,117,89,248,155,122,53,47,176,68,53,155
At1g62910,70,43,38,96,83,64,42,40,110,41,15,54
At1g62930,104,69,59,141,91,113,63,69,196,78,70,198
At1g63080,12,10,7,18,14,16,14,20,51,27,24,44
At1g63130,2,2,0,9,5,2,2,8,10,8,6,14
At1g63330,3,3,1,3,2,3,1,5,8,5,6,8
At1g63400,67,53,38,112,69,52,72,70,195,92,55,158
At1g67300,50,27,20,72,35,33,61,43,133,35,50,119
At1g67325,99,78,74,149,126,81,63,85,175,62,75,130
At1g70730,122,78,78,256,158,155,91,82,230,81,103,230
At1g70730,161,129,89,246,164,156,57,41,145,55,62,150
At1g73020,179,95,88,194,141,102,89,72,263,134,179,299
At1g78280,24,18,9,32,18,20,29,21,53,21,32,57
At2g16880,31,21,14,54,30,20,15,13,41,22,15,28
At2g19790,85,106,113,92,80,68,40,23,83,27,30,86
At2g23950,22,13,6,14,11,12,5,10,25,9,6,18
At2g25737,38,22,12,104,58,57,26,32,86,34,22,62
At2g25790,65,38,27,73,50,51,56,41,138,65,67,152
At2g28450,64,39,32,65,50,50,66,76,154,65,65,173
At2g29580,107,92,73,192,104,99,115,119,266,110,89,239
At2g31400,10,5,0,4,3,5,6,3,10,7,12,16
At2g31400,6,2,1,2,5,3,12,11,20,10,5,11
At2g31400,3,3,0,1,2,1,6,4,10,6,3,8
At2g31400,103,110,79,161,98,97,70,63,163,70,64,148
At2g31400,2,2,1,6,5,3,6,10,22,11,4,15
At2g31400,7,2,3,6,8,5,8,13,27,12,10,27
At2g31400,3,4,1,3,5,2,3,3,18,3,7,14
At2g31400,7,4,3,12,5,4,18,12,26,15,32,66
At2g31400,14,11,7,18,13,14,15,28,57,20,16,50
At2g31400,15,18,13,32,31,18,23,28,58,25,33,55
At2g31400,47,44,24,71,38,36,75,69,200,69,56,162
At2g31400,9,6,3,6,7,2,2,2,7,1,3,6
At2g31400,62,35,31,80,49,39,58,52,178,70,92,195
At2g31400,10,0,2,7,5,3,1,0,0,0,0,2
At2g32000,5,8,1,8,8,8,5,13,13,28,13,31
At2g32000,87,49,39,72,64,46,35,24,92,39,35,105
At2g32040,102,86,75,120,84,77,38,39,130,56,38,100
At2g32560,51,38,33,156,85,85,65,55,155,57,54,109
At2g33840,40,29,26,180,130,107,548,527,1393,246,278,700
At2g35920,29,13,13,36,28,16,18,24,54,23,28,41
At2g41451,16,16,9,18,14,5,22,8,41,20,21,26
At2g41451,88,71,57,106,50,34,80,83,198,61,91,244
At2g42005,36,15,20,40,39,18,13,16,37,14,23,37
At2g42005,176,126,111,214,141,135,134,149,345,135,181,399
At2g44920,23,20,14,18,14,24,10,7,22,5,6,14
At2g45640,17,14,7,24,21,27,9,10,45,17,4,21
At3g02090,76,55,62,118,84,70,54,55,131,63,82,150
At3g02090,46,49,32,94,77,60,81,65,218,66,50,183
At3g03300,2,3,4,5,4,0,7,3,25,7,3,20
At3g04130,15,3,7,15,13,12,7,6,13,2,2,5
At3g04760,109,82,50,114,83,82,81,64,172,112,81,227
At3g04760,20,18,7,25,20,9,22,18,57,23,28,56
At3g04760,96,72,61,131,91,78,82,79,198,100,81,233
At3g04760,27,19,9,31,33,27,22,31,79,28,20,64
At3g06920,123,84,36,131,93,86,106,120,275,76,68,228
At3g07100,119,76,62,213,143,153,89,89,232,96,99,241
At3g15020,18,13,8,39,30,17,18,18,59,15,21,50
At3g17800,19,21,15,30,9,7,8,16,27,14,14,25
At3g19950,78,57,58,79,74,44,61,65,152,46,98,165
At3g21360,27,17,9,30,21,30,20,19,60,16,21,45
At3g21620,19,14,9,35,27,25,21,25,67,15,17,56
At3g21620,87,54,39,113,56,72,52,55,174,79,62,152
At3g22470,57,44,23,79,43,39,32,43,119,51,45,111
At3g28040,58,36,38,58,40,32,13,15,41,36,45,87
At3g42180,20,11,11,15,23,18,22,22,50,33,15,58
At3g42180,4,15,2,7,7,14,14,16,40,7,12,29
At3g45870,24,28,12,48,28,27,14,19,46,21,17,44
At3g47120,104,96,84,199,129,98,126,113,276,124,136,309
At3g57810,7,2,0,8,13,3,4,2,5,0,1,2
At3g57810,21,12,14,17,11,19,16,11,20,11,11,23
At3g58530,43,17,22,81,48,45,32,25,87,37,42,89
At3g62310,83,43,43,69,70,46,23,17,60,19,23,62
At3g63330,92,63,51,111,80,69,39,42,86,43,29,74
At4g02900,179,112,93,120,88,80,93,94,233,95,94,216
At4g02900,133,108,60,191,91,97,80,73,230,100,202,309
At4g04670,20,16,10,23,12,8,4,5,19,11,3,18
At4g08455,22,22,17,28,23,19,9,7,20,12,3,20
At4g09760,40,15,14,30,24,22,16,18,58,26,22,63
At4g15470,30,19,10,31,38,29,18,13,33,32,10,25
At4g17486,6,2,1,2,4,3,7,4,14,10,7,14
At4g17486,27,16,7,53,45,36,31,35,74,37,12,51
At4g17486,46,33,27,94,48,55,29,47,114,35,30,94
At4g17486,85,63,47,143,93,86,56,51,136,71,70,180
At4g17486,3,4,5,14,13,10,11,6,29,16,20,40
At4g17486,56,36,36,69,45,38,55,66,126,48,56,121
At4g21250,51,38,23,21,20,12,47,54,110,35,49,116
At4g29530,49,35,18,76,45,40,38,53,126,30,62,99
At4g30220,69,67,46,70,66,32,21,23,50,15,15,33
At4g32390,38,17,14,28,23,25,29,30,83,41,39,129
At4g32640,120,65,80,186,119,94,127,91,266,134,166,353
At4g32950,63,45,33,106,78,49,43,30,101,67,42,96
At4g34450,153,112,87,226,161,134,85,70,214,75,60,194
At4g39280,122,115,93,206,111,127,79,88,181,39,46,115
At5g02860,18,12,7,24,11,13,22,33,61,44,44,91
At5g02860,119,94,59,173,97,100,50,54,163,73,77,190
At5g02860,5,5,2,5,11,3,5,3,14,3,10,16
At5g02860,26,22,8,65,45,31,20,18,67,24,17,42
At5g02860,8,2,2,9,1,1,6,18,40,1,6,7
At5g05820,19,17,16,44,26,21,21,35,62,20,41,80
At5g06550,98,108,91,53,52,33,7,7,13,7,9,23
At5g08180,18,19,17,27,17,16,6,7,35,11,15,31
At5g10020,68,52,50,95,41,55,61,55,187,80,68,174
At5g25050,134,106,76,168,114,116,145,158,336,162,164,310
At5g26710,126,78,65,209,172,119,86,71,248,51,81,187
At5g36290,19,16,13,38,18,28,22,23,60,25,8,48
At5g39980,42,33,22,34,21,16,9,7,31,13,22,42
At5g41170,79,56,69,91,57,59,43,52,124,58,73,144
At5g41170,79,62,59,184,87,91,75,61,205,71,72,172
At5g42310,4,3,1,6,4,3,3,3,13,3,5,17
At5g42310,2,2,0,0,4,2,8,3,10,6,5,6
At5g45370,58,47,33,64,44,33,69,68,199,93,76,195
At5g51130,17,10,7,26,22,20,2,7,18,12,5,15
At5g56900,32,20,14,23,20,20,13,15,45,14,11,22
At5g61990,88,70,41,165,98,88,62,64,185,68,52,159
At5g62930,56,26,28,69,61,56,34,29,66,35,16,66
At5g63440,20,23,16,38,28,21,13,15,38,16,12,28
At5g65000,63,43,34,89,57,62,20,29,72,24,28,67
At5g65000,8,4,4,9,8,4,3,6,17,5,10,13
At5g65000,40,28,30,62,29,28,49,48,104,29,44,77
atad-3,34,34,25,37,27,33,2,0,3,1,0,3
atad3-a,17,14,16,44,23,15,4,5,2,4,2,2
ATAD3B,9,2,2,6,7,3,5,2,22,3,8,18
ATAD3B,2,1,1,2,5,3,6,8,7,4,4,13
ATAD3B,3,4,1,17,8,5,7,15,19,7,7,34
ATG101,23,17,21,24,21,9,16,14,37,15,26,38
ATG18A,88,58,41,50,43,38,19,21,78,32,24,76
ATG18A,9,3,4,7,9,9,73,62,168,87,88,239
ATG18A,9,10,7,14,8,11,16,19,47,11,19,44
ATG18A,33,43,21,61,52,41,34,34,110,38,44,95
ATG18A,8,10,7,2,2,2,4,1,11,1,0,3
ATG18A,23,22,13,8,6,6,20,27,78,61,50,117
ATG18A,11,15,8,27,42,22,18,15,50,18,15,46
ATG18A,29,17,15,21,17,21,15,10,37,11,7,34
ATG18A,69,71,61,79,57,42,31,36,80,38,62,102
ATG18A,40,42,28,150,100,80,47,34,150,72,81,154
ATG18A,135,98,63,211,130,99,41,47,141,61,77,164
ATG18A,12,5,4,6,4,2,6,4,18,19,19,36
ATG18A,48,43,28,37,35,29,25,15,50,37,20,65
ATG18A,136,102,60,145,97,74,113,100,253,121,102,293
ATG18A,2,5,1,2,0,4,9,11,32,16,32,55
ATG18A,37,30,17,52,41,33,23,26,63,41,39,57
ATG18A,4,3,2,3,3,2,41,43,88,4,9,12
ATG18A,9,6,5,0,0,0,11,16,29,26,27,50
ATG3,66,63,52,106,65,59,19,30,55,22,27,85
ATG7,38,29,22,45,34,46,52,33,117,32,38,68
ATG8,61,47,47,45,33,20,16,18,37,21,42,63
ATG8,47,29,35,101,78,65,55,75,118,32,78,163
atg9,552,460,429,669,483,417,257,285,702,250,397,841
ATL14,51,38,38,73,44,40,25,21,55,29,28,63
ATL41,1,0,1,1,0,0,26,28,89,29,42,99
ATL5,46,49,44,59,44,41,18,28,76,36,12,48
ATL73,72,57,44,76,64,72,37,44,87,35,49,70
ATL79,9,6,4,17,2,8,6,6,14,4,3,11
ATM,118,106,79,201,159,106,63,52,169,67,47,125
ATO,20,22,15,41,32,26,33,35,74,21,36,87
ATO,61,47,40,84,55,46,77,58,170,72,70,197
ATP13A4,4,6,5,6,5,6,27,29,77,29,38,78
ATP1A4,38,43,13,90,61,44,44,30,90,34,53,97
ATP5A1,250,180,147,296,204,183,107,111,305,138,110,293
Atp5a1,141,107,89,240,156,130,76,71,181,104,52,158
Atp5b,169,127,98,215,155,141,115,92,250,93,63,184
ATP5C1,26,21,11,33,30,24,14,19,45,12,9,20
ATP6V1D,164,148,169,254,183,135,95,107,222,84,78,236
ATP6V1D,33,25,21,60,55,37,14,16,36,21,25,45
Atp7b,18,16,5,21,9,12,8,10,29,15,15,23
ATP8B1,7,4,1,7,13,11,8,6,31,8,12,27
ATP8B2,96,73,64,167,135,88,122,116,262,123,138,341
ATPAF2,51,37,21,39,26,25,10,18,65,26,11,41
Atpalpha,10,13,10,52,33,20,18,16,42,11,16,44
atpD,15,21,24,6,22,17,14,8,15,17,27,39
atpD,5,13,13,12,11,9,5,6,8,9,22,19
atpE,85,87,81,109,85,69,45,67,151,48,14,78
atpE,134,85,67,271,182,153,83,85,214,77,54,121
atpE,11,13,11,32,16,11,9,9,27,8,2,15
atpG,47,53,53,94,47,45,70,117,202,88,43,142
atpG,187,163,130,330,229,192,59,60,179,84,41,124
atpG,49,40,35,77,38,45,38,43,107,26,13,52
atpH,39,51,53,67,48,44,21,29,50,21,14,44
atpH,376,258,203,581,414,325,181,179,478,195,291,507
atpI,313,174,173,410,268,239,196,157,499,216,155,421
atpI,57,36,43,63,63,54,33,32,87,33,23,76
ATR2,70,41,25,64,35,30,6,10,21,33,32,80
atsA,13,6,5,7,7,3,2,1,4,3,1,5
Atxn3,104,63,38,175,143,133,87,60,204,84,88,197
ATXR2,4,3,3,8,2,2,2,8,9,1,3,10
ATXR2,10,6,4,10,6,3,7,3,18,5,1,6
atzF,16,23,13,33,26,16,36,39,110,23,25,52
aurkb,28,23,24,85,43,51,46,53,95,47,67,114
aurkb-a,37,48,34,58,32,31,28,17,67,21,20,55
ausM,13,8,3,14,14,12,20,13,48,9,14,22
AVT4,17,14,18,31,42,32,30,27,63,22,25,67
AVT4,71,59,45,111,68,51,53,57,143,66,74,150
AY601_4021,62,59,44,102,77,79,66,90,211,83,66,162
AZG1,35,25,18,48,36,36,28,30,112,56,30,97
B''BETA,270,194,172,435,307,248,147,157,421,168,167,383
B3GALT5,16,7,7,5,9,7,2,5,16,7,4,17
B3GLCT,16,14,8,1,2,2,9,10,20,6,3,6
bacA,179,120,127,179,129,145,97,96,266,58,85,160
bacA,358,240,205,457,271,262,200,186,654,255,364,691
Bace2,109,110,89,223,117,122,109,113,254,87,157,296
BACOVA_02645,81,49,39,98,76,65,32,13,73,32,29,66
bah,123,69,55,130,99,98,89,78,254,100,115,252
BAK1,10,8,5,11,11,3,4,4,5,1,3,6
bamB,82,48,48,69,34,30,26,30,78,45,42,91
BASS2,105,79,57,113,84,69,30,33,76,43,23,79
BASS4,133,95,67,155,137,116,71,79,158,66,87,186
BB0433,4,5,6,6,9,4,11,9,36,10,9,30
BB0433,58,44,30,33,29,25,17,22,60,32,13,52
Bbs4,734,480,439,1068,658,598,449,541,1326,565,548,964
BBS7,146,122,108,200,141,125,40,60,135,64,66,139
BBX19,110,96,73,129,94,70,61,44,131,50,50,119
bcas2,13,10,6,53,44,29,16,18,41,10,9,23
BCAT2,334,298,233,437,263,243,194,193,571,179,169,478
BCE_0519,83,72,62,165,81,92,74,85,208,73,105,224
BCE_0519,37,33,22,58,47,30,37,37,109,40,44,123
BCE_0519,128,114,83,287,158,175,91,99,266,124,99,285
BCE_0519,21,37,14,63,41,39,33,24,69,18,27,70
BCHE,8,4,4,46,33,34,5,5,7,13,8,21
BCHE,21,19,18,38,19,17,4,8,10,5,6,5
BCHE,62,52,63,65,51,43,23,24,60,19,14,31
BCHE,37,19,14,43,35,35,35,33,90,44,30,87
Bckdk,27,22,13,47,23,24,8,11,23,8,16,21
bcp1,18,23,10,31,23,19,14,17,38,16,24,33
BCS1,43,16,14,41,17,25,12,18,42,16,15,47
BDH1,8,6,2,16,5,6,7,3,15,6,3,4
beg,30,19,7,26,32,18,9,20,43,9,11,25
BETAC-AD,233,182,132,239,198,165,120,106,274,131,41,160
BETAC-AD,13,9,9,22,7,8,0,0,1,0,0,0
BGL1B,15,10,13,23,11,10,23,23,82,15,29,48
bglA,67,44,37,93,55,57,14,15,44,21,20,40
bglB,143,124,88,161,98,103,50,46,128,79,77,151
BGLU42,4,1,2,2,3,2,3,1,6,3,5,21
