Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
SymbC1.scaffold1003.14,1.585702747,-1.802130485,0.581774906,-3.097642173,0.001950668,0.006928614,TRUE
SymbC1.scaffold10030.1,50.43660814,-0.257455526,0.107609545,-2.392497128,0.016734159,0.04387897,TRUE
SymbC1.scaffold10035.2,93.68648752,0.741031737,0.112034328,6.614327529,3.73E-11,6.22E-10,TRUE
SymbC1.scaffold10038.1,89.53050066,-0.205301608,0.079111612,-2.595088154,0.009456666,0.027082564,TRUE
SymbC1.scaffold10041.2,39.58446304,-0.36219276,0.120531669,-3.00495931,0.002656164,0.009057981,TRUE
SymbC1.scaffold10041.3,61.78943008,-0.445448096,0.134074279,-3.322397839,8.92E-04,0.003504547,TRUE
SymbC1.scaffold10043.1,66.742103,0.806920118,0.129473239,6.232331297,4.60E-10,6.43E-09,TRUE
SymbC1.scaffold10043.2,10.97108248,0.964418599,0.232389988,4.150000642,3.32E-05,1.89E-04,TRUE
SymbC1.scaffold10043.3,142.278238,0.694850306,0.09693039,7.168549598,7.58E-13,1.60E-11,TRUE
SymbC1.scaffold10043.5,3.096229072,4.369700659,1.01252561,4.315644579,1.59E-05,9.74E-05,TRUE
SymbC1.scaffold10044.1,61.55285991,0.901147161,0.168557186,5.34623993,8.98E-08,8.66E-07,TRUE
SymbC1.scaffold10044.2,10.04906939,1.156452309,0.292600825,3.952320742,7.74E-05,4.04E-04,TRUE
SymbC1.scaffold10056.1,36.20280945,-0.534687911,0.199831596,-2.675692541,0.007457502,0.022097812,TRUE
SymbC1.scaffold10057.1,41.94148861,-0.285521675,0.120155512,-2.376267812,0.017488764,0.045454031,TRUE
SymbC1.scaffold10059.1,2.088320226,1.432737207,0.483694299,2.962071726,0.003055766,0.010241052,TRUE
SymbC1.scaffold1006.1,61.74272088,-0.93342509,0.130562642,-7.149250915,8.73E-13,1.82E-11,TRUE
SymbC1.scaffold1006.3,33.99745224,-0.38699775,0.117042372,-3.306475616,9.45E-04,0.003673446,TRUE
SymbC1.scaffold10060.2,127.0387587,-0.243041922,0.088911993,-2.733511136,0.0062663,0.018940985,TRUE
SymbC1.scaffold10069.1,21.42681813,0.452349954,0.183031662,2.471430072,0.013457387,0.036497021,TRUE
SymbC1.scaffold1007.1,68.19088545,-0.69310365,0.116661438,-5.941154693,2.83E-09,3.54E-08,TRUE
SymbC1.scaffold1007.2,18.94735021,-1.193839086,0.156943349,-7.606815413,2.81E-14,7.19E-13,TRUE
SymbC1.scaffold1007.6,86.90836434,-0.650010106,0.096536773,-6.73329022,1.66E-11,2.89E-10,TRUE
SymbC1.scaffold10072.1,87.71355393,0.233421199,0.099515884,2.34556726,0.01899815,0.048720221,TRUE
SymbC1.scaffold10079.2,54.06098768,-0.706880223,0.117909665,-5.995099916,2.03E-09,2.59E-08,TRUE
SymbC1.scaffold10081.1,30.77680121,5.383190134,0.353466744,15.22969337,2.25E-52,1.34E-49,TRUE
SymbC1.scaffold10088.1,2.810705649,1.193317595,0.503837312,2.368458165,0.0178624,0.046234543,TRUE
SymbC1.scaffold10089.1,18.53230589,1.312511468,0.237463266,5.527218959,3.25E-08,3.39E-07,TRUE
SymbC1.scaffold1009.1,33.36083941,-0.543255534,0.152449453,-3.563512524,3.66E-04,0.001606751,TRUE
SymbC1.scaffold10094.1,21.682492,-0.951155385,0.197263082,-4.821760751,1.42E-06,1.09E-05,TRUE
SymbC1.scaffold10104.2,2.731140909,-1.094681832,0.435157244,-2.515600615,0.011882975,0.032904206,TRUE
SymbC1.scaffold10104.3,12.95584869,-0.537932755,0.19325878,-2.783484166,0.005377849,0.016652486,TRUE
SymbC1.scaffold10110.2,37.3712207,-0.659943757,0.11403143,-5.787384749,7.15E-09,8.31E-08,TRUE
SymbC1.scaffold1012.3,8.585484942,-0.562555888,0.23460337,-2.397901993,0.016489277,0.043329391,TRUE
SymbC1.scaffold10122.1,30.31196887,5.511044168,1.071178894,5.144840136,2.68E-07,2.36E-06,TRUE
SymbC1.scaffold10122.2,52.58984056,7.287776241,0.62710819,11.62124233,3.21E-31,4.19E-29,TRUE
SymbC1.scaffold1013.2,2.987446992,1.359826354,0.438222794,3.103047973,0.001915386,0.006825116,TRUE
SymbC1.scaffold1013.3,18.83070437,-1.380067891,0.192339139,-7.175179712,7.22E-13,1.53E-11,TRUE
SymbC1.scaffold1014.4,38.98586247,0.430355319,0.12576699,3.421846388,6.22E-04,0.002557737,TRUE
SymbC1.scaffold1014.5,123.2696746,0.263059055,0.07179096,3.664236495,2.48E-04,0.001141499,TRUE
SymbC1.scaffold1014.7,32.73737019,0.424608389,0.133231839,3.186988878,0.001437623,0.005310055,TRUE
SymbC1.scaffold1014.8,88.38248914,0.912142132,0.130735181,6.977021228,3.02E-12,5.81E-11,TRUE
SymbC1.scaffold1014.9,33.89546785,0.501694802,0.14118711,3.553403734,3.80E-04,0.001661963,TRUE
